,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,count_c2d,count_SCUBA2,Tkin,Tdust
18,18,246.769194849,-24.4886662518,77921.9497093,0.163627100451,0.11798530315,0.138944568265,115.773355605,0.137476497209,3.67632216188,0.174282896225,0.32871922606,0.880609079274,0.269731293389,0.387861795358,0.904352140052,0.153810079425,0.318338408298,0.876786954235,0.80427803428,160.028724599,0.00621082577162,9.39901563368,19.4345150909,105.656165105,0.000120620899102,0.000249410020712,0.00135592301655,202230.591469,33.8228969692,69.9362174918,380.209771512,0.000167249162075,0.000345824125735,0.00188008040104,False,False,True,18,1.63501624182e-11,11,36,13.7587988413,19.8911482633
19,19,246.792057201,-24.5071740928,30201.4745848,0.130895725523,0.0488205343046,0.0799399728434,48.4759050905,0.0798540875525,3.7552817112,0.16412461956,0.292345590244,0.765024268576,0.257840680324,0.353568762505,0.790447377878,0.143768257568,0.2814220412,0.760916915733,1.15423692524,132.237627447,0.00295041391634,4.94134300673,9.2915870913,46.4395551809,0.000163612640596,0.000307653424842,0.00153765853553,97981.6975051,30.9065842217,58.1160260681,290.465167357,0.000315432218554,0.000593131447484,0.00296448392662,False,False,True,19,2.93205549631e-11,7,20,12.8382490318,18.6298292332
20,20,246.831598699,-24.4772073319,6756.17468447,0.0741990047114,0.0392691022339,0.0539789616579,46.8478785214,0.0356156728521,3.77646634435,0.319503497073,0.34413043522,0.761275188653,0.384490928264,0.405187050286,0.790753249841,0.307946947059,0.333428544078,0.756497686989,3.09412335892,22.1674753258,0.00360617391989,7.41950359618,8.23974494442,31.3822895902,0.00109818113691,0.0012195873152,0.00464497900897,38667.4084672,68.7258829023,76.3236702906,290.690007981,0.00177735942559,0.00197385015744,0.00751770081067,False,False,True,20,6.70558556356e-11,4,17,14.8529809061,17.7872092285
21,21,247.077287213,-24.6091543339,387.090875656,0.0505824763482,0.0157649356933,0.0282387940047,80.273473706,0.0123717600433,3.92007297826,0.116353301285,0.261974949649,0.337625763236,0.224054454872,0.324489109635,0.38814103626,0.0879055486411,0.250639520039,0.32890796701,4.66130893755,35.7884742971,0.00148682607763,1.3180486503,2.76455048646,3.9555182803,0.00340501089847,0.00714186425029,0.0102185779337,3249.78869286,23.3375520585,48.9495140267,70.0369548297,0.0071812521564,0.01506236825,0.0215512334643,False,True,False,21,1.31166543517e-10,1,2,11.9024080183,17.728107246
22,22,246.767187852,-24.4892923414,104043.567986,0.174234072027,0.118007116933,0.143390587248,118.261090166,0.164206996939,3.66595863081,0.176767612364,0.340892159153,0.898895636298,0.272249665981,0.398849039134,0.922435069152,0.156370458034,0.330775445789,0.895107980258,0.862132578988,164.007038523,0.00709047507958,9.88174137068,21.2087890372,113.441088016,9.49769559226e-05,0.000203845268359,0.00109032293117,253585.505528,34.4574269494,73.9546069382,395.566718127,0.000135880900912,0.000291635780933,0.00155989482641,False,False,True,22,1.37333255659e-11,11,40,13.9187372428,20.2780484235
23,23,246.764867298,-24.4888353575,45998.013694,0.15901468182,0.116018844572,0.135825990351,114.337418433,0.0965372185201,3.70731175583,0.171963722657,0.306837095155,0.811508523982,0.267545316791,0.368995904571,0.836991672074,0.151371759178,0.295788590939,0.807395796411,0.876455081262,130.516507103,0.00646778262202,9.03973533767,17.1950760483,88.4714779909,0.000196524471639,0.000373822142902,0.00192337605227,122841.222437,33.2768983106,63.2981802818,325.679488007,0.000270893578317,0.000515284519531,0.00265122311182,False,False,True,23,2.37369533716e-11,10,32,13.63820183,19.7874877488
24,24,246.998251894,-24.5611554651,222.811466075,0.0263320599086,0.0145562113689,0.0195779219993,169.772719205,0.00742305602601,4.11094356835,0.128126051872,0.17898059169,0.168903036752,0.225921880262,0.258183002954,0.251301903369,0.104539808677,0.162930471771,0.151791048003,1.83099917496,265.96227186,0.000280725153339,0.929097539993,1.21338890107,1.1495722679,0.00416988208174,0.00544580995962,0.00515939456865,3593.31241362,23.7281959758,30.9887050606,29.3588938587,0.00660343250028,0.00862399410169,0.00817042619156,False,True,False,24,2.66803037768e-10,0,1,11.2408052589,17.0139335868
25,25,246.654895754,-24.4986631998,6.8333710996,0.0154494056473,0.0111778862286,0.0131412213521,102.448860092,0.00176203855163,3.65401320308,0.337672107044,0.282394646725,0.534980706774,0.416235269277,0.372794962431,0.587736083744,0.323473395249,0.265253316769,0.526133958397,3.14605405502,168.169778002,0.000217318967492,2.11685744841,1.69806351005,4.22064251052,0.309782304745,0.248495725653,0.617651587921,187.830236866,80.5426448459,64.6082835283,160.587908742,0.42880553307,0.343971687447,0.85496303163,False,True,False,25,6.21061455615e-10,0,0,19.2287910581,23.5847051167
26,26,246.83157989,-24.4756247839,3272.35815666,0.0735332358189,0.0327176805639,0.0490493314975,49.6889020595,0.0249309709964,3.80107527469,0.324526788748,0.317329650101,0.879882890045,0.388364962569,0.382371304323,0.905374843769,0.313216672373,0.305753420375,0.875774484346,2.97865216808,25.8919813828,0.00286646054354,6.87846140942,6.66778835465,37.3824763981,0.00210198917115,0.00203760958778,0.0114237117725,18898.1559825,70.1177895744,67.9702266175,381.070192567,0.0037102979592,0.00359665920213,0.0201644114336,False,False,True,26,1.25441789497e-10,4,17,14.7747137872,17.2215524803
27,27,246.768082836,-24.4888173425,91510.5766998,0.17026098595,0.117449623591,0.141411062905,117.237698459,0.153297353992,3.66918932571,0.176035214159,0.332907776059,0.883990653665,0.271570003682,0.391904908921,0.907855355243,0.15559870111,0.322568049447,0.880148870891,0.819046254089,160.982234394,0.00655141624092,9.69672572337,20.1940265073,108.366447056,0.000105962896018,0.000220674234997,0.00118419587073,228243.503097,34.2855980435,71.4018623877,383.161136158,0.00015021500099,0.00031283195981,0.00167873841296,False,False,True,27,1.50706937672e-11,11,38,13.8826291913,20.1915897925
28,28,247.014973313,-24.647319638,2.27882171012,0.0127192764041,0.00907578797001,0.0107441824154,104.308918981,0.00123717600433,3.77000872961,0.361774989661,0.271226904725,0.405331074436,0.425819437923,0.352143556544,0.463394357402,0.350551863363,0.256065420566,0.395346361645,2.29513046255,288.224637609,0.000105977608508,1.81135037974,1.23877089807,2.14512687652,0.794862701058,0.543601499215,0.941331595619,76.0834538024,84.294472567,57.648448722,99.8273667361,1.10792121485,0.75770020735,1.31207722241,False,True,False,28,1.61280272885e-09,0,0,16.3756729194,18.8624137361
29,29,246.854179343,-24.4534136153,284.864447434,0.0576267786432,0.0103704003933,0.0244461196902,79.5299232968,0.0082478400289,4.0028551917,0.297712724942,0.255088604806,1.23834398304,0.363013951658,0.328962701241,1.25564409083,0.285997381848,0.241312726836,1.23557980567,2.72464192377,129.788503122,0.000651312320649,2.99526116298,2.45969569294,35.8361360481,0.0105146893196,0.00863461802656,0.125800661932,2099.21143459,61.2625071164,50.3085095735,732.961641811,0.0291835810852,0.0239654323259,0.34916046556,False,False,True,29,5.56232229596e-10,1,12,14.0074220211,16.3064725935
30,30,246.871100612,-24.4509378927,91.4982757836,0.0266555615454,0.00945328350195,0.0158739591845,78.2438499835,0.00449882183395,4.05002707008,0.295252021987,0.277855224799,1.50923311406,0.359537113615,0.345393551659,1.52311449739,0.283729269182,0.265578740963,1.50702127864,11.5826249339,130.630428576,0.0011674478865,1.90787906695,1.76072624724,34.2395849554,0.0208515302678,0.0192432724241,0.374210165844,1457.69730229,60.0946192684,55.4595809012,1078.48283334,0.0412257189293,0.0380460201264,0.739853762262,False,True,False,29,1.02298117369e-09,0,11,13.6655389442,15.7465302405
31,31,246.986714262,-24.6493171949,2.08060314496,0.0129622715465,0.011108957036,0.0119998882369,144.908105586,0.00127466618628,3.63283993567,0.401469854535,0.301021315148,0.489212784349,0.461487152577,0.377367433765,0.539556759075,0.391112949428,0.287062932618,0.480749876215,5.80313180732,7.72404909511,0.000334254165801,2.37615386818,1.58885464054,3.24810159282,1.14205050297,0.76365098476,1.56113461651,68.1632691628,99.0073332882,66.2028932761,135.338826858,1.45250271157,0.971239996104,1.985509623,False,True,False,31,3.44456727376e-10,0,0,16.8143712168,19.4299711881
32,32,246.766696193,-24.4901092061,52609.0449317,0.162900704024,0.115659525797,0.137262588419,115.862295601,0.108534076744,3.70346738198,0.173353774202,0.307687007341,0.82275581535,0.268657213999,0.369860057441,0.847969515547,0.152888857893,0.296639117993,0.818688343346,0.756103001845,135.474884654,0.00569830016131,9.21143573249,17.4584296986,91.7678997326,0.000175092244013,0.000331852245583,0.00174433692632,137144.92218,33.5540653816,63.5950039252,334.278628976,0.00024466137607,0.000463706587997,0.00243741163481,False,False,True,32,2.19894924033e-11,10,32,13.6759238473,19.745263533
33,33,246.798039728,-24.5839269572,0.665348485449,0.0136549121094,0.00431967721435,0.0076801570754,101.313468785,0.000562352729243,3.44238260894,0.44001135979,0.312764539988,0.504406353225,0.494776033718,0.386024590242,0.552828269874,0.430692735342,0.299512759338,0.496298302139,7.49298108084,200.708483127,0.000176788834256,1.74809705273,1.06408953542,2.18237168187,2.62734054553,1.59929654714,3.28004305954,20.6920033228,113.806074248,69.2752456085,142.078583839,5.50000270506,3.34792356872,6.86635226288,False,True,False,33,2.00482939397e-09,0,0,16.6198991862,21.3779912976
