,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3
20,20,52.2650038584,31.266326192,131030.976005,0.211967193782,0.130812702114,0.16651727051,163.624961209,0.284376836407,7.84072200185,0.519009449677,0.551357802977,0.513695495832,1.26886781394,27.0502911454,0.0140732673974,47.0656935223,0.000359195168632,262511.057605,141.323759926,0.000538353550574,False,False,True,20,3.03848818371e-11
21,21,52.27927973,31.2726342701,35128.7232521,0.206136164668,0.067653646734,0.11809260461,160.627075511,0.121338889292,7.88809263756,0.48459579554,0.526811251201,0.477562481983,2.71289623613,56.3769691571,0.0151334719829,30.4726984009,0.000867458181791,72368.6465262,129.02035018,0.00178282110241,False,False,True,21,7.33158654485e-11
22,22,52.2879141132,31.2532398552,13937.5714282,0.121199697653,0.0635323357666,0.0877502130258,165.634625376,0.0710494676235,7.87605660345,0.521512756655,0.558983299006,0.515323879332,3.53362411155,36.1007321206,0.0108837034475,25.4931776844,0.00182909754513,48834.6237091,145.259919066,0.00297452725205,False,False,True,22,1.31705491914e-10
23,23,52.2950161152,31.2998968231,652.890756462,0.0592985804864,0.0253021680692,0.0387347731338,26.4750822513,0.0180755572543,8.53658407072,0.183970223304,0.274753956965,0.165059584548,1.37697282077,12.5566885424,0.000826394451776,2.71873611834,0.00416415164625,4675.61236814,35.0942563798,0.00750580963874,False,False,True,23,4.5866424177e-10
24,24,52.1740795162,31.3904009952,0.502760746588,0.00986516844654,0.00668397168775,0.008120252865,58.5681080832,0.00107379548046,8.61660000726,0.138028332318,0.138028332318,0.138028332318,185.600200531,41.8232861429,0.00489528001845,0.143841486841,0.286103256505,21.6420867378,8.85695859678,0.40924697808,False,False,False,18,2.89130488923e-22
25,25,52.2861958603,31.2449434379,7638.97685229,0.0986907004944,0.0323449361746,0.0564990655543,137.796349102,0.049394592101,7.75427777118,0.460636611543,0.50251171879,0.453644985788,4.56396761898,38.6845740616,0.00582753748622,13.2651382899,0.00173650719807,32870.1161307,117.392545875,0.00357140648387,False,False,True,25,1.95162344724e-10
26,26,52.3007315134,31.3087869117,68.1986119411,0.0203884948911,0.0153735314545,0.0177043262373,51.2481893548,0.00554794331569,8.59459942186,0.138365439333,0.245865081445,0.112243100716,2.39736764493,157.321614091,0.000300575403332,0.995064514059,0.0145906857301,1420.4718931,28.1022982948,0.0197837763853,False,True,False,23,1.82846442558e-09
27,27,52.2119094478,31.372940138,0.302235083888,0.00976306117236,0.00427737712721,0.00646222055877,74.9143275404,0.000715863653637,8.56097687899,0.143592864401,0.143592864401,0.143592864401,2.17818203799,332.23134009,3.63846093962e-05,0.123886967677,0.409902669416,13.1462274499,9.58547967763,0.729142996664,False,False,False,27,3.20641046702e-22
28,28,52.2243776043,31.2371882052,5063.55808929,0.125756650622,0.0385652127776,0.06964073513,134.172726718,0.0665753197883,7.63515197689,0.459339097063,0.494168127807,0.453573487541,2.62408055024,324.888444506,0.00509053991818,15.8121504644,0.0031227350779,17098.8581955,113.526590687,0.00663942524048,False,False,True,28,1.82364793651e-10
29,29,52.2846329371,31.2470693957,5114.86555212,0.0837548814713,0.0300763221972,0.050190026905,136.169636148,0.0382987054696,7.76437770548,0.439666512532,0.485420638324,0.431970133045,5.19972430888,30.004725242,0.00523932291485,10.9959316364,0.00214979876291,25933.8127082,109.542994041,0.00422394482731,False,False,True,25,2.56532558599e-10
