,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
10,10,83.8266107307,-4.94333050123,120.959729523,0.0721714700608,0.0245627938059,0.0421038351907,119.31219215,0.0408382211912,12.2850132793,,0.379899134489,,,0.470669921975,,,0.363437258341,,2.20490948753,301.851583218,0.00156348626933,,8.6722677328,,,0.0716954954099,,711.733702765,,102.98667204,,,0.144698321352,,False,True,False,10,4.13014597883e-09,25.0651734538,37.5487059512
11,11,83.910998462,-5.10087721336,314.946123805,0.0800211808421,0.0314887606246,0.0501972888554,156.51473214,0.0431070112573,11.6441101458,,0.473163435046,,,0.536430015755,,,0.462342031274,,5.3409813374,138.27454937,0.00538321313577,,13.430263437,,,0.04264305042,,1671.3737916,,133.774788871,,,0.0800388216827,,False,True,False,11,4.26573215428e-10,20.7365221508,26.4266005273
12,12,83.7302381316,-5.4015054542,37.9666524301,0.0872126988647,0.0359682505064,0.0560079297967,127.433605711,0.0304017868868,11.4175456711,,0.411906691397,,,0.4835949628,,,0.399364967377,,5.22868049119,234.789174805,0.00656071445398,,12.1784266832,,,0.32076640693,,184.869325297,,108.720557316,,,0.588094088304,,False,False,True,12,3.08959972231e-09,20.8415268854,33.7977282202
13,13,83.8090551502,-5.34803259033,9625273.9194,0.252013135531,0.0988395419813,0.157825419021,9.89487491541,0.475084639857,8.93641086895,,1.19475634297,,,1.22754968178,,,1.18947584181,,5.01409788871,69.968452378,0.049958190729,,221.122652689,,,2.29731283017e-05,,16219303.3238,,700.529274882,,,4.31910829274e-05,,False,False,True,13,8.07631083909e-13,25.7887134999,47.6296260314
14,14,83.725472715,-5.39931026297,10.600010641,0.0659120190001,0.0235901863914,0.0394319263244,149.17404174,0.0186040785426,11.5193708407,,0.343068021834,,,0.427017091975,,,0.327794826,,5.1999134358,222.622289528,0.00323408993372,,6.68523440461,,,0.630681857878,,68.2942220347,,84.7693104011,,,1.24123692862,,False,True,False,12,7.87152568302e-09,20.9879320933,33.6309874787
15,15,83.8435360741,-5.12248981229,442632.450493,0.649167475231,0.14678530759,0.308687945228,172.819204466,0.892542012034,11.1157393091,,0.419739503198,,,0.483845106849,,,0.408657058438,,1.0668957486,73.9484663515,0.0406650504722,,67.1909072478,,,0.000151798421406,,289553.469684,,108.833059869,,,0.000375865155364,,False,False,True,15,3.29525228182e-11,18.8052820455,26.7919115431
16,16,83.847651823,-5.13411479961,339824.284296,0.56668486554,0.114515309193,0.254743189491,178.23543785,0.759590914156,11.119731682,,0.421872662559,,,0.485744874346,,,0.410838754566,,1.18414343517,76.0928494392,0.0307375654897,,55.885245583,,,0.00016445336065,,254656.679991,,109.689381087,,,0.000430734356118,,False,False,True,16,3.93161474726e-11,18.8204440516,26.3867439413
17,17,83.8475537149,-5.13360713144,366839.596281,0.567535929126,0.115731265096,0.256284316853,178.154641594,0.792715249122,11.1183439906,,0.425817401487,,,0.489186922877,,,0.414886153848,,1.17363185294,76.0183277651,0.0308344311373,,57.0229704387,,,0.000155443880696,,274489.111914,,111.249434103,,,0.000405296346099,,False,False,True,17,3.68760527797e-11,18.8242900357,26.4753113742
18,18,83.8434918691,-5.1227163387,451389.015494,0.650484599373,0.147143783186,0.309378029045,172.883741941,0.904339720378,11.1159543877,,0.419990602006,,,0.484069328769,,,0.40891376641,,1.05293260407,74.00045784,0.0403124786429,,67.4035435759,,,0.000149324731578,,294683.787778,,108.933953364,,,0.000369663883397,,False,False,True,18,3.25083477966e-11,18.8072859149,26.9202711584
19,19,83.8479494853,-5.13609444707,262264.525865,0.563092559042,0.110296427215,0.24921295603,178.527349167,0.66339421535,11.1243995406,,0.406826727627,,,0.472681853131,,,0.395383447221,,1.16731476997,75.6626079536,0.028999412871,,51.7710059993,,,0.000197399956508,,197788.956436,,103.86900991,,,0.000525150704983,,False,False,True,19,4.82189941141e-11,18.8037597921,26.2361549905
20,20,83.7306168762,-4.91628639225,1.97997714409,0.0210324838259,0.0123189645005,0.0160965344596,121.141908411,0.00363006410588,11.0840376816,,0.358439995025,,,0.427616745584,,,0.346209330412,,,,,,2.73665417576,,,1.38216452848,,39.9771554911,,85.0075580749,,,2.12640336789,,False,True,False,20,1.09593019844e-08,17.6534294485,27.4326837203
21,21,83.8482740964,-5.13908373869,171494.606639,0.556414018536,0.102921666185,0.239305365331,178.923175618,0.540425793763,11.1249039501,0.267900091257,0.387925745894,0.852087250986,0.360000944314,0.456417139619,0.885371619323,0.250209503574,0.375926483651,0.846691809382,1.16767433355,75.5191874492,0.0267477094561,28.8361877353,46.3505032862,174.41416671,0.000168146324251,0.0002702738249,0.00101702420926,130886.447141,60.2497727022,96.8438447295,364.417585181,0.000460320942454,0.000739907353628,0.0027842270391,False,False,True,21,6.72569976811e-11,18.7745650311,26.0104426721
22,22,83.7304276964,-4.95437349873,700.298278192,0.165232319576,0.0323069193908,0.0730626253927,135.50233774,0.0671561859588,10.8913482366,,0.266463573547,,,0.350953851519,,,0.25046945225,,2.66106166776,238.098733791,0.00568205558748,,8.36707049874,,,0.0119478667295,,1799.8252276,,57.2595800778,,,0.0318139668229,,False,False,True,22,6.82395584661e-10,16.9356025563,25.2276368489
23,23,83.7052013572,-5.8687145855,0.213087752013,0.0144110639425,0.0119484155874,0.0131220951468,115.747493437,0.00226879006618,9.25275815843,,1.02467729874,,,,,,,,,,,,,,,,,6.27920581993,,,,,,,False,True,False,23,0.0,,23.761512905
24,24,83.8105294489,-5.34254805501,6101683.37794,0.205346521273,0.0828960564268,0.130469984343,12.7174161978,0.314908061185,8.99534930876,,1.17114171833,,,1.20464024834,,,1.16574407871,,5.65815019503,63.3780274494,0.0385261564075,,176.036804923,,,2.88505309141e-05,,12618408.8224,,674.625684252,,,5.34636096951e-05,,False,False,True,24,1.06087113462e-12,25.8373139916,43.4326179683
25,25,83.7212539629,-4.9462250827,239.09335419,0.0936645868169,0.0233459395931,0.046762033594,150.609809563,0.0367543990721,10.9333082233,,0.244398740684,,,0.335768801556,,,0.226559174646,,1.38612580399,208.263068379,0.0012124097461,,4.90176175827,,,0.0205014554875,,1084.0126718,,52.4117684961,,,0.0483497747392,,False,True,False,22,1.15989202989e-09,17.209663338,24.6164044647
26,26,83.7303073379,-5.69361423667,443643.720264,0.603537615749,0.180684766357,0.330227274902,22.9101865161,1.21244141136,8.15678047566,,0.852650760238,,,0.880855813324,,,0.84809435623,,0.703075022088,200.170740798,0.0306681473938,,238.232341334,,,0.000536990225382,,312156.420204,,360.709667917,,,0.00115554140351,,False,False,True,26,1.97715119908e-11,15.8733081135,21.4851541228
27,27,83.8486155672,-5.19311429003,39426.9458482,0.240817110903,0.0710425083586,0.130798515336,10.6140886427,0.279514936153,11.0548258657,0.281138299785,0.397448407872,0.877502774899,0.374042810815,0.467797517775,0.911526412493,0.263422496866,0.385120637163,0.871988410591,1.48259328795,330.295630178,0.0101458316047,17.0146714302,26.6131798601,101.046077119,0.000431549313907,0.000674999782195,0.00256286848867,69526.1323044,65.0415311919,101.733493655,386.266147055,0.000935497618466,0.00146324109055,0.00555569732203,False,False,True,27,1.63086754743e-10,19.7611949121,28.6398768835
28,28,83.8478785228,-5.05095985099,26450.522408,0.284931931419,0.0637604042707,0.134786405609,157.165137686,0.20192231589,11.2412271313,0.244737269177,0.30072401322,0.803942748342,0.335677346954,0.378441385767,0.83612612263,0.22700357455,0.28647726622,0.798722877189,0.650858168599,185.365198241,0.00472975380395,14.1210922012,17.9482234934,87.6128493504,0.000533868177853,0.000678558374633,0.00331232963943,39421.7053846,52.3832212064,66.5802438025,325.006253245,0.00132879135226,0.0016889234789,0.00824434788079,False,False,True,28,1.70738376844e-10,17.1359700214,21.7977165945
