,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,count_c2d,count_SCUBA2,Tkin,Tdust
35,35,247.099297338,-24.6270697787,0.325711916742,0.00686019550513,0.0051784362293,0.00596029235389,89.1361789179,0.000412392001445,3.74277569656,0.361578878188,0.300826187156,0.392006555385,0.430181408007,0.38054323476,0.456054709556,0.349471715292,0.286160076733,0.380867869611,13.6235634398,350.608510325,0.000193591299375,1.0255314053,0.802516004296,1.15260256296,3.14858423222,2.46388284568,3.53871781692,20.1622702513,86.0302938521,67.3218658286,96.6901029784,4.26689518491,3.33900225468,4.79559602035,False,True,False,35,1.19001233751e-09,0,0,17.6339204588,18.9702923509
36,36,246.771334798,-24.6199019937,8.81499101109,0.014598094313,0.00998574671082,0.0120736437031,116.34071905,0.00127466618628,3.56922073523,0.650148748488,0.289464946721,1.52296771016,0.689799332039,0.370026591885,1.54031177673,0.643640214821,0.27453467241,1.52020063714,10.4031758667,292.095143699,0.000606600330725,5.3414851224,1.53703003983,26.6338381292,0.605954687382,0.174365468767,3.02142544396,256.429499446,221.20435445,63.6522858228,1102.97432921,0.862632243669,0.248225285938,4.30127708239,False,True,False,36,2.87715243409e-10,0,0,17.2485497747,22.091308069
37,37,246.71054908,-24.4079846876,4.56991630946,0.0135256160244,0.00765067592845,0.0101725171386,158.029936793,0.00116219564044,3.45534804654,0.288560534137,0.297129791709,0.444371448271,0.378083115645,0.38466319501,0.507095301213,0.271677007012,0.280762047646,0.433597968533,1.79106007398,141.917620782,7.41356337603e-05,1.35201380205,1.39948364625,2.43212410178,0.295850888833,0.306238353501,0.532203203972,143.480693971,66.4542405596,68.7874803838,119.543868476,0.463158064827,0.479419763593,0.83317040898,False,True,False,37,4.29306873237e-10,0,0,19.3749850341,21.4668589877
38,38,246.855553338,-24.6027975215,47.9695629628,0.0267034112094,0.0108207780131,0.0169985789079,118.718802809,0.00397395928665,3.68698315708,0.392329714732,0.241211929784,0.665479178452,0.455930707836,0.334863256206,0.704849446506,0.38127666556,0.222783495145,0.65902338926,2.72701546729,356.740497422,0.000315190285597,3.2854013536,1.77225306522,7.85205748221,0.0684892909313,0.0369453660981,0.163688326456,762.853765293,96.6375298605,52.1294478445,230.962174095,0.126678970803,0.0683347847467,0.302760744724,False,True,False,38,3.8027602618e-10,0,0,17.5149190144,20.0469894068
39,39,247.132154674,-24.3094781024,161.187350029,0.0246465499328,0.018054598772,0.0210946336814,20.871052715,0.00716062475236,3.37729739506,0.0969383673714,0.125940107811,0.128493260398,0.201008899137,0.21649120356,0.217986349186,0.0669520898831,0.104625264762,0.107684972206,2.43598438752,225.188803155,0.000433589211837,0.792466088488,0.919243624233,0.931984549102,0.00491642854321,0.00570295140448,0.00578199560284,2777.26356597,18.7835944548,21.788565711,22.0905601675,0.00676334600899,0.00784533595515,0.0079540740887,False,True,False,39,1.75383969577e-10,0,0,10.066586068,17.09110716
40,40,247.087777476,-24.6415422258,0.587748775352,0.00929289868847,0.00526092159693,0.00699208205102,6.45663822277,0.000562352729243,3.50933803966,0.292536857692,0.260518514112,0.355899202896,0.37261557586,0.348043747911,0.424180146739,0.277733279197,0.243778295712,0.34383455889,8.74424445615,302.12784702,0.000170999686329,0.902623538368,0.787503183365,1.16972917109,1.53573018987,1.33986358865,1.99018563738,26.8585650578,64.5461202959,56.313926068,83.6466994064,2.40318573078,2.09668409116,3.11433984751,False,True,False,40,1.73118868905e-09,0,0,17.2923226026,19.1814283952
41,41,246.733281055,-24.5464672206,10759.626646,0.0653485544797,0.0403759241933,0.0513664120006,158.433713902,0.0382399855885,3.71643866258,0.13908363383,0.197823227391,0.546240878776,0.233723519938,0.272793797342,0.577634420909,0.117270000375,0.183144819976,0.541098044197,1.61558101665,153.436890254,0.00170508955695,2.60892861377,3.55407298491,15.9354190614,0.000242473897989,0.000330315642153,0.00148103829116,69920.3337105,25.3952778884,34.5953011559,155.115166125,0.000363203041816,0.000494781693965,0.00221845574661,False,False,True,41,3.72504250975e-11,3,3,11.4544298909,19.1364214925
42,42,246.504828163,-24.5364305297,8.26422033528,0.0193892317377,0.00869027519757,0.0129806686912,23.3162243691,0.00202446982528,3.37175462771,0.312087408817,0.299328932586,0.404811199136,0.409355793518,0.399714178918,0.483782721778,0.293728702523,0.280135341982,0.390832581664,6.3206671332,278.755624222,0.000426007300626,2.02244666071,1.92829867238,2.82472322747,0.244723225987,0.233330985156,0.341801538787,181.002078579,77.9022525276,74.2757834074,108.804996671,0.430394242648,0.410358731737,0.601125675052,False,True,False,42,1.28946159598e-09,0,0,22.7818444096,29.1266296594
43,43,246.811024651,-24.4605133658,43.7054625523,0.0206987063206,0.006980041074,0.0120198926907,87.936308933,0.00213694037112,3.92689648267,0.27906174853,0.151842747937,0.552703540891,0.350041581961,0.260211202123,0.591721939531,0.266079284413,0.126407856568,0.546263608722,7.78781070255,340.88931644,0.000450066366074,1.36936112622,0.756712132508,3.91303798042,0.0313315783944,0.0173139028469,0.0895320116047,896.674448209,56.9622858312,31.4774911881,162.773415749,0.0635261615238,0.0351047041108,0.181530115054,False,True,False,29,9.01490164323e-10,0,1,14.4967948212,17.140861257
44,44,246.741228459,-24.3876795183,74.7389318869,0.0253867447993,0.0157592074251,0.0200018743407,47.5506800828,0.00461129237979,3.46275219204,0.232664673002,0.236025765911,0.315425619838,0.320402628523,0.322851601321,0.384731485522,0.215504052404,0.219128520995,0.302989221243,1.56656721374,156.919600176,0.00025069773689,1.90915400872,1.9384504882,2.75273422125,0.0255443041601,0.0259362883475,0.0368313294257,1250.20763165,47.7243776308,48.4567209848,68.8119066834,0.0381731613394,0.0387589387219,0.0550403828463,False,True,False,44,1.24560383739e-10,0,0,15.7536257898,20.7863710864
