,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
10,10,52.1800584302,31.3905619345,4.4855063734,0.0227726645059,0.0117124137995,0.0163316523968,98.0433982257,0.00322138644137,8.52794876524,,0.220154660689,,,0.296422319184,,,0.205484218139,,2.97027847915,254.306707819,0.000316896480275,,1.3342280233,,,0.29745315517,,83.6449846982,,40.8479188416,,,0.488348691663,,False,True,False,9,1.11552128863e-10,12.7905875321,15.2023230995
11,11,52.2879141132,31.2532398552,13937.5714282,0.121199697653,0.0635323357666,0.0877502130258,165.634625376,0.0710494676235,7.87605660345,0.340620345765,0.521512756655,1.27809303848,0.397711624563,0.560471115864,1.29447832403,0.330668094784,0.515067689059,1.27547676732,3.05969541986,25.5022128869,0.00942398414157,12.9051446869,25.6290660254,136.71490758,0.000925924918366,0.00183884733129,0.00980909108047,48834.6237091,73.5334094464,146.034209728,779.000431256,0.00150576381799,0.00299038261455,0.0159518057495,False,False,True,11,1.31705491914e-10,13.6847376847,14.8950688411
12,12,52.2950161152,31.2998968231,652.890756462,0.0592985804864,0.0253021680692,0.0387347731338,26.4750822513,0.0180755572543,8.53658407072,0.234814180657,0.183970223304,0.409881270862,0.311938218461,0.275704181618,0.458443463147,0.220123651278,0.164808268836,0.401645837296,1.08473890743,21.4788128883,0.000651009374476,3.50442137185,2.73757389902,7.56921278834,0.00536754631179,0.00419300452935,0.0115933832933,4675.61236814,45.2361158764,35.337420069,97.7056553577,0.00967490722384,0.00755781644985,0.0208968681885,False,True,False,11,4.5866424177e-10,13.6897490866,15.3307804113
13,13,52.2861958603,31.2449434379,7638.97685229,0.0986907004944,0.0323449361746,0.0564990655543,137.796349102,0.049394592101,7.75427777118,0.373952693788,0.460636611543,1.26731193598,0.426586125585,0.504302680187,1.28382812262,0.364914392658,0.453329885042,1.26467444026,4.90416914435,33.4536479612,0.00626192644501,9.55944868024,13.359861201,86.5831063921,0.00125140432614,0.00174890714547,0.0113343852281,32870.1161307,84.5982901349,118.230815589,766.234853113,0.00257371436713,0.00359690897103,0.0233109871004,False,False,True,11,1.95162344724e-10,13.6791501339,14.7360445578
14,14,52.2243776043,31.2371882052,5063.55808929,0.125756650622,0.0385652127776,0.06964073513,134.172726718,0.0665753197883,7.63515197689,0.192504442576,0.459339097063,0.907993138982,0.277763256689,0.501085693715,0.929809661594,0.175223524132,0.45236901871,0.904487072011,3.10087012304,295.366591081,0.00601547964713,4.99563921928,16.2579387325,55.9795734161,0.000986586730357,0.00321077361923,0.0110553828808,17098.8581955,35.8672205998,116.727219365,401.916876033,0.00209763834461,0.00682660900691,0.0235054803916,False,False,True,14,1.82364793651e-10,13.0166572566,15.302530252
15,15,52.1871252584,31.4066470602,9.7429644306,0.0254203518388,0.0171044935749,0.0208519122552,127.726055222,0.00483207966205,8.34936241587,,0.197064190459,,,0.31491551864,,,0.171088423095,,0.328005432369,243.149689268,5.7046999307e-05,,1.92270272856,,,0.197342681712,,162.761557016,,46.1037507022,,,0.283259459713,,False,True,False,9,8.19799469801e-10,19.5885487893,15.5014163321
16,16,52.1554455956,31.2913728328,3583.3020264,0.125399565255,0.0360573406174,0.0672426563846,23.7773942125,0.0604904787323,8.02203692301,0.198756289248,0.287250827662,0.526752423151,0.27676566297,0.345844195666,0.560859416413,0.18337053171,0.276827974339,0.521141827797,2.12509708293,343.845005099,0.00384351419911,4.78902833598,7.47797437821,19.6666786595,0.00133648470062,0.00208689480348,0.0054884233912,12134.7172212,35.6100472042,55.6043944445,146.236628034,0.00293455929423,0.00458225712483,0.0120510948355,False,False,True,7,2.18899631201e-10,12.0429364335,13.8016801564
17,17,52.2505883245,31.3361147943,2671.67994895,0.0834484897372,0.0557731070927,0.0682215622427,31.4189791919,0.0363300804221,7.91837613781,0.24479614465,0.2494471338,0.66716863342,0.327849844773,0.331337050212,0.701907653258,0.228882470013,0.233850176834,0.661495289525,2.28011793657,112.61813732,0.00424483313729,6.81788628928,6.96369581156,31.2506996175,0.00255190981688,0.00260648578596,0.0116970221788,13595.9082733,49.9687053855,51.0373522875,229.038287824,0.00367527526524,0.00375387589129,0.0168461189366,False,False,True,17,2.23273048012e-10,15.4404602232,15.6826462521
18,18,52.2355440671,31.229569413,1122.83769539,0.100116066787,0.0244372309972,0.0494627076756,144.189994905,0.0295293757125,7.44299813202,0.22128887928,0.39179032753,1.16882427699,0.301333383784,0.441964592288,1.1865846917,0.205763310591,0.383235479358,1.16598454637,2.3387834835,301.139286518,0.00228878913379,4.17590405896,8.98319796262,64.7520462994,0.00371906293857,0.00800044209371,0.057668215598,4762.72472287,42.21265126,90.8077861562,654.554201967,0.00886313060616,0.0190663520233,0.137432717626,False,False,True,14,4.96944637085e-10,13.5810847318,16.482539832
19,19,52.2622654028,31.2626963376,55.7423326902,0.0198864493282,0.0132826311312,0.0162525189105,2.01949707888,0.003937250095,8.27938741045,0.358013472675,0.278729243658,3.59399066614,0.42436418745,0.360001817,3.60120538505,0.346332334623,0.26355726258,3.59284585638,11.2877070166,338.684162487,0.00119263370768,2.7212989933,1.95843063531,195.972255195,0.048819252119,0.0351336325696,3.51568091498,1190.33764076,83.7192993987,60.2500648082,6028.98099287,0.0703323969034,0.0506159452119,5.06493349991,False,True,False,11,2.81291161935e-09,16.8529944954,19.1016576086
