,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,count_c2d,count_SCUBA2,Tkin,Tdust
44,44,246.741228459,-24.3876795183,80.0134363357,0.0266883331349,0.0170321983946,0.0213204358486,47.5506800828,0.0052393019434,3.46275219204,0.232664673002,0.260637288395,0.306365331118,0.320402628523,0.341257659846,0.377338986076,0.215504052404,0.245440303621,0.293545333212,1.56656721374,156.919600176,0.000284840134156,2.03500906338,2.30854861049,2.8225234805,0.0254333416558,0.0288520118147,0.0352756188181,1273.16223633,47.7243776308,54.1393390567,66.1929122966,0.037484914545,0.0425235194006,0.0519909485277,True,False,False,44,1.16349334092e-10,0,0,15.7536257898,20.7863710864
45,45,247.072510174,-24.6515936565,0.435109892932,0.00730239378988,0.00579961882984,0.00650777231675,74.9077934706,0.000533155883557,3.54998758241,0.28417533802,0.277931562078,0.256885900714,0.363126813249,0.358261654326,0.342192673427,0.269547369767,0.262956488812,0.240604504935,1.56512770337,119.655020911,2.6513952281e-05,0.797860776728,0.776624581696,0.708519638325,1.83369946234,1.78489295305,1.62836940698,25.3032312569,61.3006062516,59.6690037616,54.4364187805,2.42263944985,2.35815746834,2.15136233898,True,False,False,45,4.70124975089e-10,0,0,16.5913731775,19.2784455726
46,46,246.735130647,-24.5488185574,15972.2550513,0.0589092175466,0.0470971213558,0.0526730914962,162.791979921,0.039067894785,3.7295363741,0.137847049971,0.202254357753,0.411627022004,0.232068578564,0.27524687319,0.451985421462,0.116093517876,0.188102953026,0.40486133546,1.54486363191,156.336199545,0.00171446158405,2.63754344347,3.71032305976,10.0049700193,0.00016513281531,0.000232298009758,0.000626396835459,115139.743658,25.0369151359,35.220289472,94.972306875,0.000217448070844,0.000305891678694,0.000824843827663,True,False,False,41,2.27423152825e-11,3,3,11.3153465092,18.8709883102
47,47,246.74426299,-24.5502686377,2687.27615293,0.0638753013573,0.0193236785004,0.0351326883051,168.06892399,0.0170376827676,3.75274556195,0.13248666959,0.179863211143,0.294031273115,0.226329049038,0.256949208098,0.346592715429,0.110525720919,0.164359338306,0.284811528796,4.191906287,238.495522273,0.00206963767636,1.67328573474,2.15667189287,3.92399434191,0.000622669811184,0.000802549410682,0.00146021254185,17865.7647915,23.8138015544,30.6932375077,55.8453470431,0.00133292931102,0.00171799180533,0.00312583019506,True,False,False,41,9.45875283194e-11,2,3,10.9316445796,18.4420419339
48,48,246.822747704,-24.5523860999,0.584475381782,0.00707740367021,0.00529812432267,0.00612347650657,1.18408824472,0.000417156379873,3.33726616775,0.434143037435,0.42720791357,0.325811004699,0.497859138448,0.491823287574,0.406861592641,0.423164652803,0.416046569323,0.311032083895,4.16891610994,28.8578329029,6.25286797954e-05,1.41120189506,1.37719158867,0.942474425217,2.4144761936,2.35628673439,1.61251346865,35.0699003908,115.228815979,112.451773694,76.955829275,3.28568985641,3.20650393759,2.19435551335,True,False,False,48,1.66993173715e-09,0,0,19.2788511581,20.7367723572
49,49,246.808708554,-24.5005664896,904.090680738,0.041392210863,0.0169059476844,0.0264532521894,149.527485901,0.0114733046307,3.63584814446,0.33470603639,0.334479780555,0.409166210378,0.398730317854,0.398540410975,0.463006180623,0.323397087612,0.323162914147,0.399968165227,1.89631977537,8.27650199592,0.000530798528044,3.91035078842,3.90662683949,5.27267226555,0.0043251754185,0.00432105641914,0.00583201705082,9275.46401337,73.9105868804,73.8401995249,99.6601897529,0.007968397783,0.00796080922943,0.0107444964057,True,False,False,49,1.58240567846e-10,1,4,15.2448156854,17.1000975058
50,50,246.621117535,-24.391596754,5603.78376196,0.0777637904315,0.0287616452768,0.0472928594586,140.173747975,0.0350487272575,3.44013418725,0.255732468519,0.316699766024,0.684458625276,0.350431657477,0.397117102259,0.725180571183,0.237278536358,0.301994619424,0.677779918614,4.09844925637,207.581241926,0.00366666050515,5.39983348448,6.93443183869,23.1241630117,0.000963604898735,0.00123745528615,0.00412652664591,30601.747206,57.0893105883,73.31372979,244.478376613,0.00186555722469,0.00239573673021,0.00798903327209,True,False,False,50,3.67677080253e-11,3,12,18.6359493715,25.3947812911
51,51,246.617842401,-24.3892589517,1952.2668095,0.0439479760884,0.0174738420135,0.0277117302055,152.905319187,0.0124532775984,3.43927503871,0.252891694673,0.292619920122,0.517942483723,0.347922949498,0.37778643068,0.570403879719,0.234317920261,0.276725669524,0.509131706896,5.32868299632,218.664911892,0.00163684350886,3.11894648739,3.67734588273,8.38313987119,0.00159760257779,0.00188362874625,0.00429405439379,18864.3813535,56.2748421745,66.3499870895,151.256161362,0.00298312683147,0.00351720980648,0.00801808225398,True,False,False,50,8.69725291587e-11,2,11,18.5362554312,26.2355582084
52,52,246.749429062,-24.5720139602,348.710909955,0.0255912120969,0.0163537071948,0.0204575460257,153.798180325,0.00642672345162,3.82208382974,0.133032088211,0.144354050165,0.290977551858,0.225079811615,0.231951453761,0.342974227586,0.11168295859,0.124954545915,0.281857202198,4.44380520201,261.466770081,0.000743912880208,0.963617661938,1.02335393331,2.23745669712,0.00276337113187,0.00293467713253,0.00641636562906,5786.51329022,23.5516435043,25.0116492962,54.6853638826,0.00407009235494,0.00432240419088,0.00945048618051,True,False,False,41,3.83375381978e-10,2,3,10.7015537281,18.1548156541
53,53,246.908247773,-24.7122103527,502.061984493,0.0424179816423,0.0130715207559,0.0235471341666,100.344878536,0.0104247792794,3.63920308241,0.151868271442,0.15141715441,0.312106210183,0.255954337823,0.255686929328,0.373977188628,0.127813042954,0.127276693577,0.301135332555,1.09839759972,285.142515972,0.000243610320514,1.43430388691,1.43130847224,3.06200864046,0.00285682631072,0.0028508600859,0.00609886574772,5026.31398308,30.4560180607,30.3924134061,65.018711381,0.00605931467139,0.00604666033764,0.0129356645048,True,False,False,5,1.34401245815e-10,1,0,13.7809426995,17.5367063188
54,54,246.914527015,-24.7180766914,7393.76166729,0.0508718439873,0.0294839777044,0.0387285981402,122.48092787,0.0181710483678,3.6133547806,0.149002058964,0.168872545214,0.428091900431,0.253967455413,0.266112366042,0.474932132044,0.12448982192,0.147695764033,0.4201889782,1.35020416908,309.163757798,0.000810070823138,2.32255518039,2.54999904859,8.12218752305,0.000314123620005,0.000344885210444,0.00109851897972,61720.614764,29.9850148459,32.9213962168,104.860334651,0.000485818473463,0.000533393848112,0.00169895155859,True,False,False,5,1.09319973343e-11,1,0,13.731986708,17.5246017312
55,55,246.833834318,-24.4125385684,311.594822699,0.0291706547577,0.0223855058048,0.0255538619666,120.632398059,0.00920150777873,3.12148399115,0.137622136188,0.28789579701,0.774591870356,0.247993414759,0.354181974881,0.801594315734,0.110427654083,0.275931883539,0.770225278759,7.87702501649,261.241001396,0.00205747849763,1.46121785554,2.980489413,15.266656387,0.004689480534,0.00956527257797,0.048995218389,4536.1387664,28.5909397462,58.3177880684,298.71524717,0.00630292440742,0.0128562619161,0.0658523168168,True,False,False,55,8.60858266718e-11,0,0,13.8173782074,18.9175331335
56,56,246.552069375,-24.3870969677,4867.57069004,0.0947135230405,0.0244633289843,0.0481353100478,164.311262587,0.0272048061469,3.17958177789,0.627456985454,0.526604665704,3.8381703884,0.684370099287,0.59327281932,3.84788410619,0.617955648566,0.51524692036,3.83662857799,1.80463561204,57.284873369,0.00167254211305,20.961577121,15.7525477756,662.652542045,0.00430637343673,0.00323622373021,0.136136192824,21824.4120205,217.735972825,163.627779274,6883.22710902,0.00997671656038,0.00749746564172,0.315391182249,True,False,False,56,1.29099155982e-11,0,2,24.2384013679,25.1716243487
57,57,246.919784659,-24.5975484699,2489.69640645,0.0566638299956,0.0400950377386,0.0476648549991,119.942309226,0.0222392272009,3.39913483609,0.393137899935,0.310748865761,-0.0482498623389,0.45424752838,0.385160052765,0.232618696346,0.382557342467,0.297250011744,,1.34736589224,130.287531891,0.0012244529249,9.14453340311,6.57444171949,2.39809089285,0.00367295119976,0.00264066000274,0.000963206151012,18658.7584555,95.9253248885,68.965296544,25.1557556704,0.00514103471126,0.00369613534087,0.00134820093901,True,False,False,57,2.60311570344e-11,0,0,16.811469102,19.4168930392
58,58,246.697060832,-24.5508665629,305.427168523,0.024427258167,0.0173496694649,0.0205865212003,38.5591970747,0.00589246257056,3.64964425753,0.155602486621,0.138602031181,0.270087852521,0.252932843532,0.242844420447,0.335723602944,0.133828282982,0.11361513337,0.258157555695,1.88993099185,244.437437981,0.000320384772084,1.22453596613,1.12880091223,2.15737103192,0.00400925684527,0.00369581042084,0.00706345490597,5309.76401143,29.7412067395,27.4160189876,52.3976589081,0.00560122948505,0.00516332155791,0.00986817093854,True,False,False,41,1.32530155485e-10,1,0,12.9090109217,19.0894434808
59,59,246.737877636,-24.5181717317,188.068348298,0.0338991180499,0.0128966741631,0.0209089904086,171.183099906,0.0058555400111,3.66979603038,0.123205204349,0.18753447609,-0.231824089242,0.21997074034,0.261489548452,0.294872875287,0.0995809328928,0.17293356973,0.220180035811,5.3031597161,204.476432375,0.000927386618708,0.940678081912,1.32929038124,1.69036635968,0.00500178839461,0.00706812386703,0.00898804277792,2355.96908331,22.494583993,31.78753147,40.4219985433,0.00954791136795,0.0134923381191,0.017157270369,True,False,False,41,3.6294328536e-10,0,0,10.7808393983,18.046137317
60,60,246.714825977,-24.4458006925,370.999793184,0.0331099915073,0.0250501120326,0.0287994617425,43.6332192272,0.00994987544054,3.60489079376,0.324440643569,0.2949440317,0.53735036975,0.397988902303,0.374333296665,0.584704074748,0.311192020907,0.280304699411,0.529456478426,3.50369838384,201.827751182,0.00116239958445,4.24135304287,3.75214330977,9.15450234638,0.0114322248174,0.0101135994648,0.0246752222362,4758.35537717,73.6359776582,65.1425943881,158.935302823,0.0154750899883,0.0136901490588,0.0334013099538,True,False,False,60,3.75846130007e-11,0,0,17.2497548208,19.9607039337
61,61,246.778284611,-24.440880862,3.38014033014,0.0171055902723,0.00735580463323,0.0112171912785,151.749970618,0.00162805597122,3.51628533566,0.309814469832,0.307965282582,0.395943080406,0.386423548196,0.384942551765,0.458376565506,0.295856894706,0.293919906953,0.385119746766,1.40451324403,217.88600431,7.06893651587e-05,1.55736145675,1.5454469295,2.19132637856,0.460738698588,0.45721383687,0.64829449802,83.914872995,69.4185120891,68.8874287299,97.6771423499,0.827249206386,0.820920371696,1.16400274306,True,False,False,61,3.80881098278e-10,0,0,17.3162163734,20.0268616159
62,62,246.799726903,-24.4360291643,19.9914686142,0.0205613642555,0.0151340246317,0.0176401868784,42.826913685,0.00422663472616,3.56896511037,0.428295378933,0.475432424325,-6.43714106827,0.486969917187,0.52890335481,6.44131103902,0.418240886497,0.466395216122,6.43647991066,6.20072811272,192.512265794,0.000771807587435,3.8894265713,4.58811139635,680.502699182,0.194554319463,0.22950346895,34.0396552307,412.890650221,110.243349408,130.047131246,19288.4209185,0.267003743845,0.314967488793,46.7155672045,True,False,False,62,1.60295932937e-10,0,0,17.4345887733,19.5429081988
63,63,246.552580282,-24.3892117741,1026.25771514,0.0700655190311,0.0367673170615,0.0507555036749,163.812331971,0.0303832947117,3.16937038555,0.629837888975,0.496023220668,1.17992980083,0.686167485785,0.565834858949,1.21093533562,0.620440730638,0.484035090967,1.17494053838,1.97722947458,78.2833654537,0.00203743306975,22.2188481343,15.1091721279,69.1995348213,0.0216503591704,0.0147225905393,0.0674290032612,6220.0570426,218.881170765,148.842697185,681.694888346,0.035189576119,0.0239294746279,0.109596243841,True,False,False,56,5.21613589562e-11,0,2,24.066300642,25.3097686336
64,64,246.619978806,-24.3966546583,518.95826522,0.0353007396039,0.0150693750186,0.0230642598738,148.019437554,0.00671430101383,3.53871591955,0.240283023907,0.223511244782,0.53720594386,0.33515491497,0.323342174785,0.58581832642,0.221547652107,0.203235595112,0.529091350047,5.53534759968,239.202661462,0.00117783358859,2.4088448938,2.24203486273,7.35941949548,0.00464169289756,0.00432026043902,0.0141811393877,6242.965063,52.2202946677,48.6040929777,159.541635755,0.00836466232644,0.00778541806453,0.0255554266514,True,False,False,50,1.5182702256e-10,0,5,17.7235649494,26.3556827323
65,65,246.804163773,-24.7078697158,20.8172636484,0.0168183249182,0.011595778467,0.0139650123501,30.3640490806,0.00254638782315,3.50870914105,0.35058712721,0.332839014775,-1.28495625515,0.421611230512,0.406972364768,1.30612299328,0.337962800082,0.319514209747,1.28156938873,6.1960343608,164.638061744,0.000483344139372,2.30804246023,2.15054875111,22.1507075149,0.1108715583,0.103306024626,1.06405471387,525.633674131,82.636606484,76.9977389636,793.078694082,0.157213303772,0.146485552112,1.50880495888,True,False,False,65,1.18838493682e-10,0,0,17.8053151505,19.0780189086
66,66,246.757025448,-24.4403199036,40.9929727942,0.0224864625496,0.0146032694491,0.0181211443228,118.390821154,0.00413046272788,3.61273137683,0.294657727815,0.282428776951,0.434271072549,0.374576266932,0.365034542526,0.492011755591,0.279904135542,0.267000304461,0.424399002102,6.52482640369,340.884533694,0.000857038222858,2.36398252612,2.24507923757,4.07863373209,0.0576679944143,0.0547674170605,0.0994959246446,774.15968332,65.2271866503,61.9463980192,112.537973856,0.0842554682911,0.0800175976014,0.145367908302,True,False,False,66,5.61371530895e-11,0,0,17.3636315636,19.7194244979
67,67,246.942962112,-24.6054748305,57.0952514023,0.0475822441436,0.0162661659691,0.0278205082704,30.8985076449,0.00814116737741,3.47870789517,0.370980847504,0.231806058231,2.32605274517,0.433281705553,0.322242603925,2.33679858363,0.360118478904,0.213992005145,2.32434504817,4.40738750746,115.518077583,0.00136449311276,4.85605831178,2.68601915358,141.249119799,0.0850518772143,0.0470445280056,2.47392062088,509.562364928,87.2747949927,48.2740848491,2538.57906595,0.17127402061,0.0947363623605,4.98188100352,True,False,False,57,7.40737075578e-11,0,0,16.266979084,19.4659468445
68,68,246.677620115,-24.4268718837,129.968603764,0.00887460386327,0.0360702507624,0.0178915954226,132.862527476,0.0029987203746,3.61749333518,0.240093340479,0.27641028627,0.883774688562,0.339266632585,0.365868394643,0.915704502548,0.220314084933,0.259414976887,0.878607525588,0.420133256948,96.5740062523,5.37954060859e-05,1.91473860661,2.22677833467,13.9488337095,0.0147323165068,0.017133201944,0.107324640763,6219.16032708,53.5094428803,62.2297308337,389.81525627,0.00860396581953,0.0100061306609,0.0626797245558,True,False,False,50,7.9621390303e-11,0,0,18.653410571,22.4963975619
69,69,246.943018127,-24.7452206842,38.9434525096,0.0181451268854,0.0113329401253,0.0143400710095,100.644893186,0.00345995753579,3.49726883761,0.133410608229,0.120600695404,0.178002296341,0.241062186351,0.234215958108,0.268323321392,0.106813589144,0.090306589848,0.159045810824,2.43853094399,339.572144967,0.000200581495998,0.774796433179,0.731412527416,0.959944827272,0.0198954222918,0.0187813991899,0.024649710424,911.416145057,27.0150835608,25.5024025659,33.4707138701,0.0296407779337,0.027981073963,0.0367238544672,True,False,False,5,3.21088435251e-10,0,0,13.0874701602,17.4117451771
70,70,246.829439132,-24.725504012,174.760042872,0.0604093636225,0.0275706923789,0.0408108806722,55.2647662291,0.0122914469179,3.48022326297,0.42605597791,0.466132418462,-20.4423318549,0.484096926459,0.519716816578,20.4436238912,0.41611433926,0.457063320083,20.4421270692,1.60152963438,92.1820347933,0.00106695696754,8.89239500093,10.2491449311,15858.7831323,0.0508834562798,0.0586469582101,90.7460473902,1228.51413531,108.946374771,125.568779236,194296.017032,0.0886814173645,0.102211912445,158.155296262,True,False,False,5,2.09711512479e-11,0,0,17.1499908505,19.2555988255
71,71,246.687645496,-24.4735907616,20.3154606253,0.0197263092796,0.0122341749861,0.0155349644208,143.724644497,0.00384191392047,3.35711865644,0.371489660824,0.31299105454,0.819632743992,0.449499601005,0.402503072568,0.857813008895,0.357566577094,0.296332058977,0.813416943504,7.42340945191,151.543788701,0.000716611763037,2.91841475695,2.34005891393,10.6285408912,0.143654865168,0.115186111558,0.523174989099,437.343938681,93.930525938,75.3158761919,342.084494153,0.214774957717,0.17221200417,0.782186430169,True,False,False,41,3.76213175217e-10,0,0,20.7922962151,21.1249553629
72,72,246.909993866,-24.5937424534,321.589179009,0.0603332114732,0.040646129635,0.049520819206,118.289924286,0.0278113601717,3.30345040264,0.429600813534,0.401913695677,1.03649533365,0.483726331521,0.45931353517,1.06007399812,0.420383023591,0.392045464591,1.03270886711,5.49036344534,179.508195238,0.00538563264298,10.7737131064,9.71369439828,51.7414164085,0.0335014789352,0.0302052899548,0.160892902454,2263.53523872,108.779633285,98.0768750802,522.420844789,0.0480574065841,0.0433290692376,0.230798635627,True,False,False,57,4.50047159391e-11,0,0,16.0488331937,19.3113455379
73,73,246.54119522,-24.3580574844,56.2013214572,0.0374520071038,0.0194571100175,0.026994588765,62.7677898714,0.00835908125677,3.23299664957,0.57535731729,0.415778209919,-5.07995047188,0.641399251466,0.503218120764,5.08785355076,0.564180873399,0.40016938313,5.07869676316,1.49502552586,127.424464107,0.000435774718269,10.325515475,6.35575850842,649.716727971,0.183723713381,0.113089129288,11.5605240433,637.255666783,191.251579435,117.722825188,12034.2031069,0.300117502918,0.184734057811,18.8844191338,True,False,False,56,8.41971506257e-11,0,0,26.0878636237,24.444839112
74,74,247.249643983,-24.3456857548,77.8693673653,0.0194603037779,0.0136576629845,0.0163028301401,93.7136650865,0.00467872502617,3.28474195741,0.120615936189,0.1218155069,0.139300257404,0.214521010899,0.215197764337,0.225556249674,0.0977766501512,0.0992526421482,0.12006927569,1.71334240699,329.646449786,0.000182150414081,0.69755876789,0.701966913507,0.771171306548,0.00895806388947,0.00901467338516,0.00990339760859,1699.25793638,21.3937936511,21.528989368,23.6514549904,0.0125900801715,0.0126696417931,0.013918696205,True,False,False,74,2.4484593262e-10,0,0,10.2170708196,15.6676048954
75,75,246.53166291,-24.341069932,48.7076998947,0.0248108025121,0.010836081085,0.0163967029553,10.6246252217,0.00393803690963,3.11695288309,0.525780770045,0.436008888092,0.400773003792,0.586477408841,0.507556975548,0.477628865857,0.515505119893,0.423560929481,0.38719389336,6.8058599949,104.556022327,0.000731907268661,5.24369270638,3.92739207321,3.47788957861,0.107656340121,0.0806318524935,0.0714032809212,833.679429399,159.900826424,119.761640005,106.054539991,0.191801333685,0.143654306178,0.127212614647,True,False,False,75,1.78600396168e-10,0,0,21.9172106511,23.494981023
76,76,246.81380312,-24.6785356116,190.319776064,0.0496794406392,0.0160893278499,0.0282720499406,158.075493014,0.0116810123168,3.16766585569,0.437656672608,0.388236874589,1.11574215337,0.492085628721,0.448701207605,1.13819394469,0.428395680946,0.377766286433,1.11214209936,4.33137883103,142.55192634,0.0013848436999,6.36526943113,5.29236641319,34.0539872789,0.0334451288394,0.027807758724,0.178930366477,1626.85743596,112.571770432,93.5971467283,602.255360868,0.0691958422071,0.0575324823547,0.370195536225,True,False,False,5,5.75709921728e-11,0,0,16.428867538,18.7056532372
77,77,246.859382626,-24.547024363,45.0115442195,0.0222735421295,0.0156575736433,0.0186748393886,4.3605680542,0.00448680850685,3.36704517339,0.1426096225,0.140689304426,0.339234429687,0.252289865345,0.251209379017,0.397985766091,0.116072243142,0.11370462426,0.328960878347,2.71576962318,169.463994022,0.000378849456359,1.10518406358,1.09573795131,2.75023676691,0.0245533469856,0.0243434872166,0.0611006979342,858.177059311,29.5901892537,29.3372791195,73.6348171377,0.0344802846134,0.0341855783736,0.0858037584888,True,False,False,77,9.04506444028e-11,0,0,14.0614467277,19.0410135546
78,78,246.579600343,-24.4206985586,42.3755048498,0.0190010123342,0.0178710241393,0.018427358739,51.7514165944,0.00385077764031,3.03507182081,0.629969340198,0.539381856209,-2.72088343877,0.690130201572,0.608564797157,2.73543872402,0.619898500673,0.527584655154,2.71856937908,9.25512995208,97.5750809203,0.00125709672145,8.16024665626,6.34533963354,128.202118139,0.192569898227,0.149740744235,3.02538267317,947.066383469,221.416611351,172.17170739,3478.58095009,0.233792071196,0.181794761587,3.67300646587,True,False,False,78,2.9684672739e-10,0,1,25.7831371087,24.2108649083
79,79,246.611230978,-24.3655935703,65.1662413142,0.0190395605174,0.0147776212095,0.0167737715891,127.299773467,0.00440374957287,3.2231949965,0.236212757241,0.2142435101,0.33539120767,0.340410792742,0.325550799034,0.415415819769,0.215113337811,0.190729030409,0.320880886939,2.33725950858,352.70405761,0.000263043985647,1.80723860605,1.65289925791,2.69137934987,0.0277327427454,0.0253643485427,0.0413002084452,1453.47654796,53.8709674343,49.2703519042,80.2258256461,0.0370635271068,0.0338982778728,0.0551958170628,True,False,False,50,2.65046778522e-10,0,2,19.5059424514,23.7456903626
