,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
10,10,68.911138096,24.1429348654,10461.0753337,0.0828529683965,0.0514522914632,0.0652914625241,54.9486743733,0.0630618562108,5.95463468209,0.182118067022,0.227749399232,0.202121471462,0.178742273648,1.61680792358,148.05324089,0.00275696475399,2.48004424003,0.000237073547499,53617.9904435,18.9921020617,0.000354211373918,False,False,True,10,1.4381425655e-11,2.49528984888,14.4706348851
11,11,68.2166494412,24.2501515233,0.173720871731,0.00579047353908,0.00476303435393,0.00525168776606,87.9081991524,0.000385994529217,6.57263590763,0.209727343864,0.155347175224,0.250731689421,0.202467498465,6.02581155543,53.5962928011,6.64772939374e-05,0.306969679023,1.76702819853,12.7403158421,29.2258120339,2.29396291239,True,False,False,11,6.8782313626e-09,6.12965334438,15.6019929938
12,12,68.2070594738,24.2683137903,0.178353868845,0.00713491626576,0.00515612123902,0.00606535186914,24.9016174719,0.000385994529217,6.53176601456,0.457076484282,0.216089862832,0.457076484282,0.457076484282,2.95975663078,31.825965921,4.35539947883e-05,1.17818064982,6.60585978565,10.6153893987,97.1238499627,9.14934406221,True,False,False,12,2.92976169312e-22,0.0,15.5524792942
13,13,68.253702056,24.3265835977,0.380255295459,0.0108878162999,0.0038903447294,0.00650825312637,132.854644022,0.000482493161521,6.50036878697,0.456663740707,0.265299068569,0.466947297542,0.455012536233,13.4362883043,72.6063106015,0.000227650273626,1.31940552021,3.46978868135,14.8312160682,101.364029225,6.83450559677,False,True,False,13,2.11982743944e-10,3.0835251805,14.7984997242
14,14,68.1329332331,24.4365110253,0.049440268307,0.00450337783084,0.00338122380889,0.00390216969673,15.2867110697,0.000192997264609,6.51680309957,0.470061040581,0.241031974189,0.47872909323,0.468672500538,10.4574241883,354.483593077,6.36937795032e-05,0.83150319601,16.8183390682,4.66213354314,106.543700125,22.8529919058,True,False,False,14,8.17196878467e-10,2.66997215693,14.2341812623
15,15,68.7523919533,24.0528060921,0.480463135872,0.00768098503112,0.00540086118092,0.00644080227036,77.0492155511,0.000627241109978,6.48475095733,0.31743235896,0.210685350985,0.328920610998,0.31557316265,2.44844624484,144.236094682,4.06284728576e-05,0.64788850097,1.34846662022,26.5635080577,50.2956366129,1.89341093441,False,True,False,15,2.74786568166e-09,2.41067539716,15.4432478189
16,16,68.1815290249,24.2639617489,1.98702952662,0.019824384921,0.00587138418031,0.0107887246702,7.27622489319,0.00135098085226,6.35636396523,0.419752427512,0.201000029743,0.430080205108,0.418092130177,4.66641328943,28.6287003143,0.000217261819121,1.85544099069,0.933776255378,42.5644352018,85.989820271,2.02022697737,False,True,False,16,3.87973427209e-10,2.84941241683,15.4686515337
17,17,68.1941835619,24.3999030757,10332.2341265,0.0801720939306,0.0369191188862,0.0544048073903,176.644324895,0.0592019109187,6.21063216976,0.156104576959,0.162249996745,0.184574092525,0.151100714412,1.44490990331,113.669721881,0.00171070574256,1.72328413334,0.000166787174219,54728.4675945,15.8376089908,0.000289385208227,False,False,True,17,2.61860759723e-11,3.14876356707,13.7313425637
18,18,68.1937957332,24.4021181812,8819.29136332,0.0737902570402,0.0355670194096,0.0512298692599,178.943999456,0.0535084916127,6.20622822745,0.149541044352,0.153678772261,0.179914044884,0.144140768944,1.54278344808,112.586789754,0.00161961375795,1.54181231903,0.000174822698958,50754.7792785,15.0479821762,0.00029648404328,False,False,True,18,3.01650275337e-11,3.2486202748,13.624226579
19,19,68.1935365083,24.4028335317,8250.16982317,0.0722923270429,0.0349045563599,0.0502327741983,0.144093923693,0.0512890230697,6.20500595649,0.147287565835,0.151610827752,0.179132659236,0.141584303097,1.60529687356,112.232951017,0.00162027853372,1.49870045196,0.000181656921504,48463.2973755,14.9175560765,0.000307811413675,False,False,True,19,3.21619038105e-11,3.37469570615,13.5832116473
20,20,68.1938751715,24.4016007769,9166.64423108,0.0754468664108,0.0358078750312,0.0519768406498,178.349236709,0.054859472465,6.20724626139,0.151003698091,0.155437347557,0.181166590833,0.145650763545,1.53799277573,112.391068523,0.0016620115694,1.58614990778,0.000173034958901,51595.4548632,15.2582370144,0.000295728316667,False,False,True,20,2.92420406441e-11,3.25273592294,13.6546670719
21,21,67.9876175107,24.5333180363,1806.51907006,0.0510581331934,0.0275408588403,0.0374991311756,137.915876085,0.0251861430314,5.84276292041,0.132971263921,0.172992404994,0.164540239635,0.127250827888,0.739413115486,315.684919102,0.00041590060508,0.943938250674,0.000522517733867,15025.1873,12.5861349461,0.00083766908823,False,False,True,21,8.32820573024e-11,3.04915348384,13.019834872
22,22,67.423542592,24.5024513787,0.403006195346,0.00739567401404,0.00412403760448,0.00552268392581,50.7768624896,0.000385994529217,6.51442530603,0.187415031984,0.171197630107,0.187415031984,0.187415031984,9.32527953968,224.500941276,0.000113768551175,0.180358726334,0.447533383895,23.1406864816,16.3289017402,0.705636012708,True,False,False,22,1.29659131496e-22,0.0,13.9032833167
23,23,67.3764770711,24.5451441438,0.244447567454,0.0044207228659,0.00418141585048,0.00429940468694,177.345343584,0.000241246580761,6.46555067417,0.278985238966,0.197639519733,0.278985238966,0.278985238966,18.6853991875,118.234174028,0.000138158949642,0.311135026406,1.27280884669,23.4819795725,36.1835008636,1.54090504814,True,False,False,23,1.33600821386e-22,0.0,13.4094264024
24,24,68.2501435255,24.3150305522,0.485324316894,0.00737489632082,0.00510596953979,0.00613644815616,89.6259965192,0.000530742477674,6.40949282118,0.318459933515,0.200332568445,0.323914764577,0.3175867817,10.2830409689,138.86764185,0.000154887259727,0.598627531569,1.233458763,27.9459198215,48.7763863016,1.74538489386,False,True,False,24,7.72993531891e-11,1.13758737474,14.8469103166
