,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
10,10,52.1800584302,31.3905619345,10.2669474788,0.0200608909829,0.0161460368145,0.0179973299226,98.0433982257,0.00391199892716,8.52794876524,,0.340878969706,0.421427087706,,0.394457334416,0.46583141472,,0.331593367347,0.413952267216,2.97027847915,254.306707819,0.00038483389479,,2.60367203122,3.63114634849,,0.253597482271,0.353673412278,217.336865136,,72.3349530854,100.880140669,,0.332824130136,0.464164883418,True,False,False,9,4.87357889008e-11,12.7905875321,15.2023230995
11,11,52.2879141132,31.2532398552,13131.6714272,0.138798260675,0.0682816683667,0.0973518197328,165.634625376,0.0874485508559,7.87605660345,0.340620345765,0.565558272955,1.32346927711,0.397711624563,0.601671402405,1.33929953476,0.330668094784,0.559620701071,1.32094288158,3.05969541986,25.5022128869,0.0115991545614,14.3172224415,32.7673214931,162.359475038,0.00109028180616,0.00249528947437,0.0123639611255,40177.06981,73.5334094464,168.293317901,833.880021369,0.00183023325977,0.00418879024022,0.0207551228925,True,False,False,11,1.39788351485e-10,13.6847376847,14.8950688411
12,12,52.2950161152,31.2998968231,1236.21815673,0.0735521402678,0.0324913433583,0.0488856609261,26.4750822513,0.0287907278334,8.53658407072,0.234814180657,0.228064346776,0.447688463816,0.311938218461,0.306889392077,0.492537017221,0.220123651278,0.212908592322,0.440160974018,1.08473890743,21.4788128883,0.00103692701994,4.42279484469,4.2807845793,11.0264921269,0.00357768151244,0.00346280675137,0.00891953581723,7137.43357163,45.2361158764,43.7836422604,112.778388571,0.00633786856612,0.00613436774172,0.0158009720775,True,False,False,11,2.42236891718e-10,13.6897490866,15.3307804113
13,13,52.2861958603,31.2449434379,12054.603433,0.12225554218,0.037600848163,0.0678005315509,137.796349102,0.0711316807723,7.75427777118,0.373952693788,0.516139613999,-0.29716113954,0.426586125585,0.555459455306,0.361164572187,0.364914392658,0.50962927498,0.285703762018,4.90416914435,33.4536479612,0.00901761375002,11.4716180789,19.4498365128,8.22283379319,0.000951637948331,0.00161347792327,0.000682132252539,41872.2836891,84.5982901349,143.434247991,60.6398917907,0.00202038873167,0.0034255176779,0.00144821076015,True,False,False,11,1.23673967549e-10,13.6791501339,14.7360445578
14,14,52.2243776043,31.2371882052,6858.4774619,0.127685479047,0.0440403046805,0.0749887151545,134.172726718,0.077193084064,7.63515197689,0.192504442576,0.474207069937,0.701546179097,0.277763256689,0.514749270551,0.729562545476,0.175223524132,0.467458734196,0.697002413485,3.10087012304,295.366591081,0.00697485836437,5.37927357789,18.4741948897,37.1106961274,0.000784324743761,0.00269362916075,0.00541092339132,22810.1678775,35.8672205998,123.17983347,247.441872094,0.00157242247372,0.00540021599717,0.0108478759746,True,False,False,14,1.34638442894e-10,13.0166572566,15.302530252
15,15,52.1871252584,31.4066470602,27.3814798865,0.0314351405855,0.0241142712152,0.0275324446021,127.726055222,0.00842426182289,8.34936241587,,0.288454126636,-6.11869959013,,0.378871049161,6.12362818621,,0.271371952363,6.11791807951,0.328005432369,243.149689268,9.9455905528e-05,,3.67456339035,959.932132553,,0.134198860163,35.0577155264,369.899535338,,66.7315133737,17432.7442845,,0.180404426063,47.1283216634,True,False,False,9,2.91703629884e-10,19.5885487893,15.5014163321
16,16,52.1554455956,31.2913728328,4605.8143831,0.130734463336,0.0398200004392,0.072151551525,23.7773942125,0.0696447922441,8.02203692301,0.198756289248,0.306063076362,0.501111050994,0.27676566297,0.361621039758,0.536849564694,0.18337053171,0.296302710241,0.495210031009,2.12509708293,343.845005099,0.00442517158889,5.13864031132,8.77265770421,19.3343249578,0.00111568549748,0.00190469197725,0.00419780810724,14960.9309734,35.6100472042,60.7932713766,133.984124729,0.00238020262692,0.00406346847562,0.0089556007555,True,False,False,7,1.70302888223e-10,12.0429364335,13.8016801564
17,17,52.2505883245,31.3361147943,5976.04913924,0.09052826963,0.0699686074816,0.0795872914713,31.4189791919,0.0494436460172,7.91837613781,0.24479614465,0.334421687005,0.565148088468,0.327849844773,0.399247082671,0.605766233939,0.228882470013,0.322954946368,0.558439248749,2.28011793657,112.61813732,0.00577703172148,7.95374783991,11.7952012803,27.1538851516,0.00133093748973,0.00197374569811,0.00454378545405,28033.1703803,49.9687053855,74.1022910959,170.591841044,0.00178248498859,0.00264337890044,0.00608535669457,True,False,False,17,9.98174733197e-11,15.4404602232,15.6826462521
18,18,52.2355440671,31.229569413,1855.0314536,0.103201545394,0.0317878648269,0.0572761449027,144.189994905,0.0395955199572,7.44299813202,0.22128887928,0.437712407184,0.619253909701,0.301333383784,0.483140964412,0.652156763953,0.205763310591,0.430071997804,0.613877167333,2.3387834835,301.139286518,0.00306900480074,4.83555586058,12.4308158099,22.649358904,0.00260672445807,0.00670113478984,0.0122096899543,7633.21250541,42.21265126,108.51651967,197.7206998,0.00553012918611,0.0142163629787,0.0259026850962,True,False,False,14,3.00797148189e-10,13.5810847318,16.482539832
19,19,52.2622654028,31.2626963376,447.886182689,0.0437776124208,0.0310888419406,0.0368916694267,2.01949707888,0.0202865529531,8.27938741045,0.358013472675,0.70769365184,12.07460772,0.42436418745,0.74346595203,12.0767571355,0.346332334623,0.701856640806,12.0742670184,11.2877070166,338.684162487,0.00614500635741,6.1770894361,18.9595753306,5002.73043739,0.013791649921,0.0423312351739,11.1696467334,4344.68073943,83.7192993987,256.962826909,67802.9825587,0.0192693789072,0.0591442369003,15.6059758185,True,False,False,11,3.50085046993e-10,16.8529944954,19.1016576086
