,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
0,0,66.6456833526,24.6982543396,15.6106967976,0.0194520593398,0.0102610910325,0.0141279634645,15.6859915938,0.00246071512376,6.47898357712,0.115523480668,0.214976234227,0.615039661049,0.241854687908,0.302262794204,0.650708690691,0.0786768539357,0.197633888901,0.609194679412,1.25715134028,340.070582933,0.000100370636981,0.768363473764,1.20012664299,5.56199899295,0.0492203188446,0.0768784800927,0.356294088923,340.799523492,27.193001868,42.4734479956,196.843621762,0.0797917837132,0.124628836215,0.577593594454,False,True,False,0,2.00583675813e-10,14.6572905616,13.5995543493
1,1,67.4645252351,24.4890493908,2.27112549763,0.0121347610091,0.00538741733336,0.0080854821623,59.9089121686,0.000868487690738,6.35783124041,0.13228166004,0.252436369725,0.995357880598,0.280588390689,0.353490492328,1.02565526269,0.0882819994365,0.232420727564,0.990470890188,15.9639438357,233.650739144,0.00041745727049,0.591866076077,0.939376143189,7.9083681327,0.260604742757,0.413617012433,3.48213612192,79.4789610967,36.6005430596,58.0902984097,489.047404592,0.460506057887,0.730889000161,6.15316805661,False,True,False,1,3.70225933671e-10,19.8787592403,13.6125433084
2,2,67.4150947439,24.5208815395,8.10418256264,0.0147292651172,0.011634406732,0.0130906936882,168.989221263,0.00173697538148,6.44078190888,0.227256720944,0.232260895192,0.765045398645,0.295657412916,0.299520970941,0.78807496508,0.214421786564,0.219718476178,0.761331430671,2.25737256142,112.319051959,0.000154734998428,1.06394293293,1.09193115933,7.55920028293,0.131283189231,0.134736742526,0.932752961141,233.652489421,40.6373779068,41.7063902548,288.724206028,0.173922298057,0.178497521504,1.23569925038,False,True,False,2,5.80363363821e-10,11.6119700713,13.9668369694
3,3,68.1942922665,24.3974363337,11780.6540129,0.0860417459802,0.0391376586814,0.0580299275075,174.599801123,0.0643163384308,6.21678342334,0.105557172619,0.182250745572,0.177200891671,0.200166589711,0.249278320772,0.24561046996,0.0809816101054,0.169207088343,0.163755489962,0.773017569256,134.829647131,0.00104124615843,2.16178916951,3.35273460871,3.25479701343,0.000183503323936,0.000284596645062,0.000276283219069,58143.6729395,18.6265024132,28.8879786062,28.0441244133,0.000320353040521,0.000496837869811,0.000482324610667,False,False,True,3,2.31679597602e-11,9.39028112309,13.7841786951
4,4,68.1944225915,24.3976118936,11525.2366841,0.0853081532947,0.0385822512938,0.0573705552338,175.11019086,0.0633996014239,6.21559236165,0.105548639904,0.178202613931,0.180914632636,0.200161917035,0.246334019692,0.248303004306,0.0809705554696,0.164838973181,0.167767159388,0.766267862448,134.102948451,0.00100883167315,2.13712578967,3.23680077259,3.28875203732,0.000185430099898,0.000280844624828,0.000285352234186,57372.2111615,18.6256327916,28.209599501,28.6623689096,0.000324645545545,0.000491694479434,0.000499586268845,False,False,True,4,2.36784301089e-11,9.39025862497,13.7780137968
5,5,67.3875738191,24.540076005,1.51040756507,0.00771316435301,0.00632367273313,0.00698394781662,29.0383248918,0.00067549042613,6.52206621059,0.26433500694,0.308126182963,0.9629217715,0.357577302616,0.391063007812,0.992575875931,0.24633765778,0.292832700315,0.958137559944,23.2591387576,302.437226911,0.000453790701168,0.830269342871,0.993053363752,6.39744477557,0.549698877357,0.657473775103,4.2355751676,83.1579630372,59.4412619246,71.0954169351,458.010636931,0.71479939808,0.854944185,5.5077183255,False,True,False,5,1.25432605902e-09,18.8259604713,13.6344277519
6,6,67.3484761295,24.5776002146,2109.72235896,0.0391038019037,0.0230188930632,0.0300021038327,15.2406043623,0.0196857209901,6.34353223441,0.110978568158,0.134061212521,0.147213468215,0.208233399918,0.221398543251,0.229601200944,0.0859991515939,0.114245438365,0.129427264161,1.14651926477,31.4367837633,0.000412804827379,1.2095689185,1.36734893379,1.47054442489,0.000573330852453,0.000648117951627,0.000697032203619,22911.2401453,20.1580683349,22.7875508567,24.5073551023,0.000879833138979,0.000994601370865,0.00106966514894,False,True,False,6,5.51503440534e-11,10.078720107,13.4813979672
7,7,66.7454618289,24.6888549789,430.860758295,0.0409188526928,0.0218256686252,0.0298844661889,32.5564912921,0.0147160414264,6.63789037463,0.0863784667629,0.0936931496678,0.0976316854642,0.19826347761,0.201557865955,0.203418566115,0.0491294065901,0.0610808101311,0.0669657007593,0.655270623382,106.691368476,0.000234083981156,1.09221734831,1.12881594204,1.14975368076,0.00253496594267,0.0026199089156,0.00266850405526,4471.5260916,18.2739979595,18.8863327005,19.2366441062,0.00408674747393,0.0042236883591,0.00430203105432,False,True,False,7,4.29640474512e-11,10.339173845,13.6797450585
8,8,68.911138096,24.1429348654,10461.0753337,0.0828529683965,0.0514522914632,0.0652914625241,54.9486743733,0.0630618562108,5.95463468209,0.130373179585,0.227749399232,0.392395865791,0.218518008575,0.287441720993,0.429799336442,0.110104721508,0.216784853239,0.386135208486,3.26128498438,110.592428813,0.00556111064496,2.89873819797,5.01572981807,11.2141408557,0.000277097535912,0.000479465987775,0.00107198739116,53617.9904435,22.1984474379,38.4103037685,85.8775437261,0.000414011178977,0.000716369700744,0.00160165539618,False,False,True,8,1.4381425655e-11,9.98393792843,14.4706348851
9,9,68.7523919533,24.0528060921,0.480463135872,0.00768098503112,0.00540086118092,0.00644080227036,77.0492155511,0.000627241109978,6.48475095733,0.296958887755,0.210685350985,0.515736129965,0.367151288259,0.301668368533,0.559105753149,0.284247023377,0.192354117195,0.508522905121,3.54205867282,114.019639351,5.87754111212e-05,0.807250286997,0.544976335645,1.87200074641,1.68015031066,1.13427294408,3.89624220183,26.5635080577,62.6669049221,42.306556914,145.323569008,2.35913512575,1.59265699478,5.47079733191,False,True,False,9,2.74786568166e-09,15.1337049271,15.4432478189
