,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
0,0,66.6453148062,24.6983097317,11.4328947652,0.0182956597073,0.00968210588608,0.0133094145078,20.1507056067,0.00246071512376,6.47806321028,0.115523480668,0.153770914014,0.615039661049,0.241854687908,0.262285168231,0.650708690691,0.0786768539357,0.128412876131,0.609194679412,1.34145100803,336.158611207,9.50501287182e-05,0.723845867148,0.851303746878,5.23974671051,0.0633125627423,0.0744609098886,0.458304464277,265.369134534,27.193001868,31.9812620749,196.843621762,0.102472361436,0.120516133616,0.741772859559,False,True,False,0,2.73880850824e-10,14.6572905616,13.5995543493
1,1,67.4660080565,24.4896532022,1.13758306163,0.0116296829216,0.0048983397723,0.00754759156247,56.211889464,0.000868487690738,6.31477071196,0.13228166004,0.223262106477,0.995357880598,0.280588390689,0.333282726217,1.02565526269,0.0882819994365,0.200352793916,0.990470890188,16.348619009,234.708205969,0.000372527077208,0.552491899957,0.779492837729,7.3822601291,0.485671700462,0.685218393296,6.48942514891,41.5391417115,36.6005430596,51.6385148346,489.047404592,0.881109757004,1.24312907554,11.7731706637,False,True,False,1,7.39136847416e-10,19.8787592403,13.6125433084
2,2,67.4154245113,24.52030618,3.68498030751,0.0144080250645,0.0104909411601,0.0122944598574,168.432978167,0.00173697538148,6.43639995662,0.227256720944,0.191451139172,0.765045398645,0.295657412916,0.269111923348,0.78807496508,0.214421786564,0.176024498378,0.761331430671,2.41686394574,115.531494428,0.000146127212867,0.999229222769,0.827853448428,7.09941632174,0.271162703565,0.224656139068,1.92658188899,108.610794845,40.6373779068,33.6677437655,288.724206028,0.374155975609,0.309985244226,2.65833802654,False,True,False,2,1.27636249331e-09,11.6119700713,13.9668369694
3,3,68.1939756542,24.402172607,9976.96789658,0.0760911162116,0.0355035230842,0.051975981962,177.666065628,0.0643163384308,6.20734884519,0.105557172619,0.157053631948,0.177200891671,0.200166589711,0.23149555126,0.24561046996,0.0809816101054,0.141709377925,0.163755489962,0.736295512745,133.478805814,0.000795641726541,1.93626150689,2.58979942716,2.91524180929,0.000194073141957,0.000259577805001,0.000292197172479,55680.9832555,18.6265024132,24.9134247146,28.0441244133,0.000334521794052,0.000447431479439,0.000503657133434,False,False,True,3,2.73563793078e-11,9.39028112309,13.7841786951
4,4,68.1939944908,24.4027375836,9660.53586146,0.0745703501138,0.0347842611713,0.0509300945807,178.375023944,0.0633996014239,6.20596559344,0.105548639904,0.15355871387,0.180914632636,0.200161917035,0.229138727086,0.248303004306,0.0809705554696,0.137825955729,0.167767159388,0.736148402223,132.84114643,0.000763790637507,1.8972104794,2.48627752196,2.91955431894,0.000196387706294,0.000257364348895,0.000302214531451,55014.517815,18.6256327916,24.4087267306,28.6623689096,0.000338558502944,0.000443677918121,0.000520996457807,False,False,True,4,2.82488999809e-11,9.39025862497,13.7780137968
5,5,67.3882901613,24.5407527008,0.468717497802,0.00726910056464,0.00654096556572,0.00689542866594,142.829008055,0.00067549042613,6.49623653083,0.26433500694,0.268249455146,0.9629217715,0.357577302616,0.360480653625,0.992575875931,0.24633765778,0.2505334627,0.958137559944,22.4720471066,301.451273495,0.000427390798605,0.819745962828,0.833111870031,6.3163593504,1.74891265351,1.77742856612,13.4758343352,27.3824791334,59.4412619246,60.4104480224,458.010636931,2.17077721981,2.20617160806,16.726412342,False,True,False,5,4.04197320881e-09,18.8259604713,13.6344277519
6,6,67.3487967814,24.5787867311,1859.18689062,0.0355149308639,0.0218648642619,0.0278662724922,16.8514729292,0.0196857209901,6.34195619997,0.110978568158,0.12128837725,0.147213468215,0.208233399918,0.213905999699,0.229601200944,0.0859991515939,0.0989468642282,0.129427264161,1.22801112573,31.454529325,0.000381434570633,1.12346045028,1.18550377182,1.36585727069,0.000604275157027,0.000637646369927,0.00073465302363,22230.7620852,20.1580683349,21.2713015735,24.5073551023,0.000906764611022,0.000956840862764,0.00110240733127,False,True,False,6,6.25821505845e-11,10.078720107,13.4813979672
7,7,66.745660703,24.6887698636,387.977590445,0.0400227497952,0.0212926504412,0.0291923007159,32.1144309055,0.0147160414264,6.63908855304,0.0863784667629,0.0860457255102,0.0976316854642,0.19826347761,0.198118736903,0.203418566115,0.0491294065901,0.0485420019177,0.0669657007593,0.638356991404,106.716987607,0.000217600685323,1.06692008743,1.06536286267,1.12312379903,0.00274995286765,0.00274593916995,0.00289481616126,4116.63150676,18.2739979595,18.2473261193,19.2366441062,0.00443906575788,0.00443258671302,0.00467290892436,False,True,False,7,4.77128641451e-11,10.339173845,13.6797450585
8,8,68.9108231593,24.1475308975,8397.72010465,0.0688045319812,0.0452052653391,0.0557703068374,59.3806788745,0.0630618562108,5.93811555409,0.130373179585,0.215266561734,0.392395865791,0.218518008575,0.277655626122,0.429799336442,0.110104721508,0.203630980806,0.386135208486,3.21335938613,109.113949278,0.00399783954408,2.47602844985,3.99755196971,9.5788339281,0.000294845317419,0.000476028245749,0.00114064696236,51830.6465594,22.1984474379,35.8394295854,85.8775437261,0.000428288067224,0.000691471782903,0.00165688737121,False,False,True,8,1.79150025612e-11,9.98393792843,14.4706348851
9,9,68.7524215786,24.0528919126,0.195514040912,0.00730221400974,0.00511233953136,0.0061099424996,87.8104315259,0.000627241109978,6.48809229235,0.296958887755,0.178391496185,0.515736129965,0.367151288259,0.280069658057,0.559105753149,0.284247023377,0.156317993823,0.508522905121,3.44441671448,112.576610456,5.14339556007e-05,0.765782371404,0.445602248919,1.77583730096,3.91676407399,2.27913170247,9.08291441717,11.370136303,62.6669049221,36.4653389904,145.323569008,5.5115350645,3.20711537827,12.7811633155,False,True,False,9,6.75270254868e-09,15.1337049271,15.4432478189
10,10,68.1808942921,24.2614485921,0.848937313826,0.0184791358199,0.00511884471123,0.00972583295456,7.79445051657,0.00135098085226,6.332373178,0.187784040924,0.159555857688,0.439262438219,0.275267068927,0.256840777394,0.483177610036,0.169830652585,0.137977085975,0.431892456708,5.59717243818,324.161539445,0.000211778706024,0.685193842662,0.596530819439,2.11114730546,0.807119479262,0.702679467286,2.4868117717,19.5090553675,35.2254581105,30.667338326,108.532981973,1.80559527086,1.57195403613,5.56321051576,False,True,False,10,9.08093734192e-10,13.1512722417,15.4686515337
11,11,68.1935031817,24.4082022256,6495.03005612,0.0596930257363,0.0292493661096,0.0417849633714,5.97208573697,0.0512890230697,6.19635133881,0.105398595144,0.12976060365,0.201159673632,0.200044278382,0.213884697243,0.263389566519,0.0807900029709,0.110706707029,0.189429076484,0.727085402741,131.203067865,0.000507791548776,1.55471369087,1.77728706865,2.69522663277,0.000239369745396,0.000273638005258,0.000414967538176,46206.1568512,18.6037460061,21.2670650546,32.2511546655,0.000402624829111,0.000460264746169,0.000697983923861,False,False,True,11,4.08529546408e-11,9.3852498673,13.5832116473
12,12,67.9869390415,24.5342745897,1636.58020998,0.0469863079981,0.0269729815469,0.035600011497,139.385697905,0.0251861430314,5.8477324104,0.104238942429,0.159940687454,0.196077269982,0.196661836868,0.231065238547,0.257403218249,0.0803620445088,0.145510565191,0.184495519952,2.65363782602,281.135464622,0.00134524664297,1.28017236927,1.7672479928,2.19308877366,0.000782224031223,0.00107984196682,0.00134004356175,14791.3648622,17.9799432,24.8208907594,30.8017986714,0.00121557025788,0.00167806629007,0.00208241761043,False,False,True,12,9.19298814646e-11,9.02854797002,13.019834872
13,13,68.249949782,24.314847954,0.179391326865,0.00690449021507,0.0050954506147,0.00593139856278,89.9514515283,0.000530742477674,6.40740370587,0.307777241562,0.170012560566,0.421960511893,0.365063460851,0.259709011732,0.46539786594,0.297687439515,0.150980965595,0.414658479738,9.66374973313,143.545769751,0.000135994041628,0.734973988963,0.371971165444,1.19449410621,4.09704305,2.0735181123,6.65859452117,11.0334695208,61.956213293,31.356109483,100.692449982,5.61529745257,2.84190837923,9.12609127999,False,True,False,13,2.09125248352e-10,12.5134611222,14.8469103166
14,14,68.1934596644,24.4091896797,5500.46194299,0.0566593943638,0.0278251503234,0.0397058706668,8.28540160385,0.0463675928222,6.19468276054,0.105324286423,0.12566241249,0.199552362695,0.199979666862,0.211399393946,0.262144630509,0.0807030401704,0.105881147023,0.18772565312,0.696870777081,131.402757587,0.00043946236804,1.47640168899,1.64983429884,2.53696680803,0.000268414126721,0.000299944680273,0.000461227954001,41225.8398832,18.5917304443,20.7756972853,31.946998837,0.000450972751484,0.000503948430017,0.00077492657342,False,False,True,14,4.75154346847e-11,9.38194246346,13.4832942458
15,15,68.0511573281,24.482361461,1.02490684029,0.013318517392,0.00623714299236,0.0091142469475,50.6317797632,0.000964986323043,5.8150339411,0.249331155471,0.28608855465,0.873728030379,0.30905622608,0.339405932317,0.892608759122,0.238495995116,0.276696540816,0.870697987633,7.1855384918,344.362786125,0.000238759628483,0.809419968338,0.97619769486,6.75182548498,0.789749796291,0.952474563037,6.58774555847,32.6791525327,44.4041056272,53.553392863,370.399525263,1.35878999869,1.63876320873,11.3344287277,False,True,False,15,1.0850489592e-09,10.826979124,13.7840072399
16,16,68.7658693907,24.0781431374,1.91439108746,0.0156813911273,0.00830649472063,0.0114130360821,51.9190363465,0.00159222743302,6.28092758529,0.200564219345,0.188175535858,0.457537257253,0.257770852716,0.248253577464,0.485345390628,0.189921984711,0.176789101729,0.452973173566,11.6616653371,302.871693737,0.000607607248127,0.705093863962,0.653988859187,2.49966113467,0.368312341495,0.341617166664,1.30572125572,51.8427884253,30.8898464392,28.6509590648,109.509034962,0.595836901861,0.552650810943,2.11232918382,False,True,False,16,4.81723308142e-10,8.51225280292,14.8884179257
17,17,68.1935693562,24.4110910355,3758.22747504,0.0513674063192,0.0249573623363,0.0358049573632,11.8683433558,0.0362834857464,6.19212247958,0.105120311148,0.117290183103,0.188265582741,0.199819156273,0.206480997794,0.253616531486,0.0804575826364,0.0958129941082,0.175690274155,0.681844528693,131.311363489,0.000349648502929,1.32921591084,1.41932374965,2.14129452701,0.000353681601144,0.00037765775464,0.000569761820227,31069.745912,18.5618976913,19.8202128165,29.9022074692,0.000597426761838,0.000637926453362,0.000962422015099,False,True,False,17,6.74866520896e-11,9.37504480943,13.1889145949
18,18,67.9866197938,24.5345613528,1483.46364014,0.0452500484805,0.026915379127,0.0348987422462,140.373700179,0.0239316608115,5.84820435207,0.104212689645,0.158195536855,0.19526263507,0.196643418737,0.2298568627,0.256779761866,0.0803297362961,0.14359111996,0.183630276656,2.65818670425,281.313398283,0.00129498585057,1.25471975507,1.71436326952,2.13948618899,0.000845804184962,0.00115564899815,0.00144222354435,13921.95204,17.9765755771,24.5619635433,30.6527692875,0.00129123958519,0.00176426146799,0.00220175800057,False,True,False,18,1.00617221719e-10,9.02797284911,12.980851637
