,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3
26,26,68.0513801761,24.4829764844,2.69758551178,0.0140309400786,0.00651388817542,0.00956012419731,48.9220835421,0.000964986323043,5.86729013903,0.353718534332,0.358418484927,0.352967881452,12.9604143627,337.70324804,0.000473811881111,1.1418852478,0.423298999351,81.6452130245,59.7212559291,0.731472841049,False,False,True,26,4.12247951168e-10
27,27,68.911485882,24.1441234556,10013.3377072,0.0789882273213,0.0502299460214,0.0629886846559,55.8506069396,0.0613731301455,5.95165155604,0.222170025438,0.238822951432,0.219414655564,1.64660683811,146.98092886,0.0026132140516,3.34035627597,0.000333590694096,53834.2630086,26.5155265126,0.000492539974186,False,False,True,27,1.4982103873e-11
28,28,68.7664946348,24.0784366157,4.36207243192,0.0155692163146,0.00855511879192,0.0115410785921,54.8532396971,0.00159222743302,6.2682368572,0.217097755169,0.223770464463,0.216021258247,11.3032920223,305.102453657,0.000602223552044,0.537316347215,0.123179143767,118.978474446,23.2784285684,0.195652437776,False,True,False,28,2.11414831396e-10
29,29,68.1930250652,24.4081737151,4822.1178754,0.0561113458923,0.0308410309827,0.0415996605412,8.82365125326,0.0362834857464,6.19425811538,0.136021462673,0.175715110883,0.128610484309,1.81779139136,110.679331957,0.00125829829225,1.19422494123,0.000247655692392,36494.6676114,14.3537822868,0.00039331176926,False,False,True,29,5.25972605057e-11
30,30,67.9868905606,24.5338942495,1633.68535406,0.0476573131984,0.0275064256264,0.0362061091674,139.634306772,0.0239316608115,5.84234453141,0.167702531769,0.19440007057,0.163070388663,1.19914305181,300.105827543,0.000628774180401,1.27219247271,0.000778725517457,14557.3102311,17.5687543064,0.0012068681664,False,True,False,30,9.13652005389e-11
31,31,67.4110814575,24.4929482527,0.6997330283,0.00698521590587,0.00556931907847,0.00623721862786,45.8308067413,0.000482493161521,6.47913262976,0.161957182441,0.161957182441,0.161957182441,0.996135837094,229.937973618,1.55010276333e-05,0.152114117216,0.217388791245,42.5397384508,12.1940664815,0.286651186058,False,True,False,31,9.33453030707e-23
32,32,67.4993299077,24.5190121258,0.0794140723065,0.00450892528272,0.00388647231085,0.00418614539439,85.1773265056,0.000241246580761,6.35767546977,0.255976815523,0.255976815523,0.255976815523,27.889470507,56.8202299153,0.000195491949267,0.255031426874,3.21141353752,7.47939903973,30.4613675407,4.07270254988,False,False,False,32,4.11241922862e-22
33,33,67.4513619168,24.5243449572,0.112093290635,0.00457393506932,0.00382241339303,0.00418132403287,2.42856345612,0.000241246580761,6.29806233271,0.229040588832,0.24040541235,0.227187160975,27.6000907398,229.791273368,0.000193018150751,0.224688287912,2.00447579545,10.407152043,26.8680788843,2.5816937019,False,False,False,33,4.70454298054e-10
34,34,68.196706648,24.2406901484,0.781690700288,0.0119646820426,0.00581148201832,0.00833861706431,143.317281339,0.000916737006891,6.17926711476,0.191559043518,0.206962345122,0.189002521288,5.02486466094,292.199599899,0.000139756630249,0.332089261411,0.424834606947,27.7444461322,19.9127300636,0.717719502085,False,True,False,34,1.26026306768e-10
35,35,68.2279746101,24.2664539615,0.514041502904,0.0114747992821,0.00447184047691,0.0071633422293,39.7285298186,0.000578991793826,6.46296140011,0.19009145688,0.220200462761,0.18486975492,11.7039952559,216.586469804,0.000240229052644,0.322946277803,0.628249423399,19.0237164039,22.5415921413,1.18492053091,False,True,False,35,1.44168659196e-09
36,36,68.2211170595,24.2749548924,0.38833133438,0.0108370930468,0.00386715408988,0.00647369359008,12.6089134825,0.000482493161521,6.45375191578,0.120071902945,0.171841322104,0.109645306246,7.65143333598,118.542450838,0.00012826467632,0.177740124103,0.457702246426,15.2171004992,13.7278758741,0.902134797285,False,True,False,36,3.81334857095e-09
37,37,68.139805969,24.4449886126,0.439561551557,0.00825917175452,0.00517455053469,0.00653739257032,139.038007507,0.000578991793826,6.36649841481,0.174084835021,0.174084835021,0.174084835021,2.50837197517,195.083595338,4.28806205394e-05,0.184206340243,0.419068363898,22.6008865902,14.0886705412,0.62336804731,False,True,False,37,1.78314389957e-22
38,38,68.8996508818,24.0689345524,0.430172302516,0.00641223528444,0.00566264639123,0.00602579629536,101.375840509,0.000530742477674,6.11325584657,0.220605252088,0.220605252088,0.220605252088,15.7255335357,53.0269476375,0.000228399039167,0.272661782881,0.63384318629,28.4888730841,22.6245436716,0.794153689575,False,True,False,38,1.67022540351e-22
39,39,68.9117541568,24.1457088525,9022.22078388,0.0747837872096,0.047981977866,0.0599022038211,58.5766614518,0.0574649355372,5.9473875007,0.217855885407,0.234909442528,0.215028891502,1.7122924883,145.52897114,0.00245766986196,3.07341974857,0.00034065002644,51232.8212082,25.6536450458,0.000500726769302,False,False,True,39,1.6481312475e-11
40,40,68.2271632971,24.2963600442,9.68284258614,0.0142492341276,0.0137587091904,0.0140018237579,143.544047145,0.00217121922685,6.46183123696,0.0854862356955,0.109717001075,0.0809829517557,0.796309864986,280.030439595,6.24469599704e-05,0.156715009099,0.0161848142944,288.571625096,5.59623559788,0.0193928824292,False,False,True,40,3.77964745129e-11
41,41,68.2199899334,24.2971592544,0.473422596944,0.00896322126414,0.00386606867225,0.00588663137386,12.1222215495,0.000482493161521,6.48833226798,0.0715973518959,0.0987973178274,0.0662692268319,2.50744300957,265.656530696,3.47555962758e-05,0.0534238617897,0.11284603256,22.429889907,4.53772781042,0.202307181588,False,True,False,40,6.76071276625e-11
42,42,68.2365945008,24.3246480598,0.190582057493,0.00743518757912,0.00372666716167,0.00526388348959,71.7161941789,0.000337745213065,6.36996555135,0.130108009476,0.150512094923,0.126572499499,3.23955672114,82.9967820435,3.59052633005e-05,0.110873357151,0.581761780775,10.885098355,10.5315170226,0.967516937298,False,False,False,42,2.29432245477e-09
43,43,68.2295021269,24.3426498014,2.27889862006,0.0126937193885,0.00753449310954,0.00977960844138,154.136276284,0.00115798358765,6.30626040509,0.142226979142,0.146721111297,0.141501589007,4.21548986462,178.394776545,0.000161269030182,0.195742355812,0.0858934022288,76.2392100942,10.0076785786,0.131266818822,False,True,False,43,2.80949530821e-10
44,44,68.1934555983,24.4110107943,2248.02083888,0.0512579486824,0.0230680228616,0.0343863276906,12.5572405814,0.0226771785915,6.19053512445,0.116955971891,0.173140527798,0.105334881156,1.66218740677,109.94612663,0.000786161142275,0.958432209265,0.000426344895336,18624.3612458,13.9362396864,0.00074828014247,False,True,False,44,1.07467992394e-10
45,45,67.3246823365,24.5152007611,0.166875251112,0.00474297862972,0.0038636058221,0.00428077094083,0.0567905770749,0.000241246580761,6.34563074109,0.130966233028,0.130966233028,0.130966233028,4.90750487663,358.742901718,3.59720104471e-05,0.0682682532134,0.409097530991,14.9411160963,7.97382692942,0.533683486428,False,False,False,45,1.95705448112e-22
46,46,67.4315758277,24.5241983422,0.109314135533,0.00444951855315,0.00421284614357,0.00432956546057,0.76581434142,0.000241246580761,6.3076733089,0.143442732999,0.180612481102,0.136626373791,7.41408502468,300.611492959,5.55912160363e-05,0.131316094005,1.20127276646,10.4329128286,15.1650431436,1.4535770971,False,False,False,46,9.77751574419e-09
47,47,68.912614077,24.1474493635,7755.79584614,0.0668094630627,0.0460861278187,0.0554886425695,61.9458339665,0.0522540093928,5.94290635674,0.215734413051,0.232955748361,0.212877094996,1.75933806962,142.40435798,0.0021667933451,2.79981342873,0.0003609962774,49298.154698,25.2287071649,0.000511757637166,False,False,True,47,1.87378789256e-11
48,48,68.9124065491,24.1502933854,5448.91438176,0.0598434910654,0.0396612136848,0.0487182254068,69.8596155214,0.0419286557362,5.93618347026,0.213660117992,0.233089743018,0.210416019335,2.30090150176,140.47783413,0.00218444412118,2.46102437495,0.000451654073184,38666.5424254,25.257738294,0.000653219468556,False,False,True,48,2.62841632918e-11
49,49,68.2322607836,24.292959321,0.848387459391,0.012384592711,0.00416415566703,0.0071813210429,12.0953203611,0.000627241109978,6.44407658808,0.0757235353815,0.104218559083,0.0701526204465,1.08387867467,283.863004353,2.23588440996e-05,0.0725224721108,0.0854827252667,29.0907412609,5.04938239619,0.173573521242,False,True,False,40,2.49519317415e-10
50,50,68.1842425022,24.3149261173,0.71436162602,0.0107963313981,0.00507510401982,0.00740219594971,36.5354507855,0.000723739742282,6.34542415248,0.0889228412386,0.134263648599,0.0793940341648,2.807060248,298.011551304,6.15223449325e-05,0.124066804307,0.173675068463,28.0985679253,8.38040529793,0.298250263865,False,True,False,51,1.38237631134e-09
51,51,68.1996296277,24.3210278161,17.1439765578,0.0295841640472,0.012664684174,0.0193565000506,76.0946892735,0.00323270418219,6.35457482668,0.102251798318,0.12927177487,0.0972827745738,0.361964437089,334.407917765,5.42474790408e-05,0.3007546736,0.0175428770907,246.090324049,7.76882888986,0.0315690140191,False,False,True,51,3.13439133676e-10
52,52,68.2085513368,24.3231506748,5.11752745511,0.0148494876406,0.0116069076229,0.0131284664486,50.1622820548,0.00168872606532,6.35229966761,0.0995672589088,0.125647412914,0.094777167686,0.974241290819,230.743130995,6.71667787805e-05,0.192707771388,0.0376564215979,146.349414081,7.33931004594,0.0501492273955,False,False,True,51,6.86411923834e-10
53,53,68.0583381481,24.4860493293,0.100930806881,0.00670462294565,0.00152360824263,0.00319612558947,28.3848556282,0.000192997264609,5.89521594423,0.286486267043,0.286486267043,0.286486267043,39.0489988446,253.116621844,0.000159557626593,0.243898754151,2.41649464308,6.39280801471,38.1553770843,5.96848474044,False,False,False,26,2.58857701086e-22
54,54,67.3368423187,24.5295942226,2.52358208813,0.0106042123456,0.00664547371546,0.00839464200643,56.6624238231,0.000820238374586,6.38240521848,0.0786465376614,0.110965952773,0.0722080950846,1.90403178635,27.5780514408,5.36708589731e-05,0.0961080579584,0.0380839832437,101.060465992,5.72436906093,0.0566430107433,False,True,False,8,2.74490045735e-10
55,55,67.3490683631,24.5801928838,1329.01488185,0.0305911843683,0.0213545483272,0.0255589695602,21.5001152061,0.0150055373233,6.33925881064,0.113871174107,0.162987311282,0.103978011555,1.66667120475,34.0829006944,0.000435508469139,0.631290218591,0.000475006132145,18449.1273445,12.3496805516,0.000669391040613,False,True,False,8,8.50079306065e-11
56,56,68.9117785954,24.1466248061,8300.60599471,0.0719219938347,0.0464219283361,0.0577819837283,59.4491053701,0.0545217272519,5.94447448144,0.215920007939,0.233215171289,0.213049994958,1.72215560084,144.823833034,0.0022999440703,2.922026662,0.000352025703167,49010.6381305,25.2849285665,0.000515906944512,False,False,True,56,1.78744242992e-11
57,57,68.9997948855,24.1090673698,0.157863502699,0.00768520066196,0.00402360654923,0.00556077545992,83.5499010372,0.000385994529217,6.25257249911,0.115073219216,0.115073219216,0.115073219216,6.85775169772,229.085232229,8.48227728732e-05,0.0684639596429,0.433690868836,8.72305878593,6.15597232225,0.705712580107,False,False,False,57,3.31003888694e-22
58,58,68.9119231895,24.151138535,4557.31094392,0.0563169027084,0.0371887528776,0.0457641276291,73.1102734428,0.0374414693341,5.93236293591,0.212367845051,0.232635194091,0.208975241637,2.39878702761,137.300771503,0.00200956500444,2.30278902752,0.000505295569219,34364.6698346,25.1593239817,0.000732127621267,False,False,True,48,3.05208691183e-11
59,59,68.9120461066,24.1524942495,3614.16083867,0.0526199704613,0.0325566014409,0.0413899432972,80.5945311805,0.0323752911381,5.92631303842,0.210788065204,0.232439240989,0.207148862115,2.45020213673,131.640379663,0.00167900337241,2.07917889066,0.000575286763226,29167.4963243,25.1169574663,0.000861128332272,False,False,True,48,3.7726592676e-11
