,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
65,65,52.1990259493,31.1734494865,0.317247905062,0.0115118777617,0.00639577705476,0.00858064121413,146.489324032,0.000894829567047,8.03832682298,0.222717474324,0.11038520397,0.222717474324,0.222717474324,3.08029973215,64.3716017758,9.07177886915e-05,0.395736818054,1.24740561479,11.7029370639,23.0598627876,1.97043380322,True,False,False,65,3.81834568888e-22,0.0,15.2770119427
66,66,52.2297821737,31.194951098,0.563333669483,0.0132637625842,0.00594471315356,0.00887971080048,42.1055699606,0.00107379548046,7.78338186217,0.540460566263,0.176434925164,0.540460566263,0.540460566263,4.11192818716,304.537700223,0.000129689004307,2.41159832798,4.28094122298,18.0360423104,135.792616571,7.52895863927,True,False,False,66,2.58041491831e-22,0.0,15.1119858262
67,67,52.222357382,31.2468660674,4.27462232116,0.0108260916613,0.00904562729176,0.00989589764471,95.4454141257,0.00161069322068,7.88442834574,0.469676682625,0.147729747314,0.513702802038,0.462314120581,7.28558719958,325.203707453,0.000285387496125,2.42804757756,0.568014527399,167.675004006,122.679501382,0.73165050515,False,True,False,28,1.57077549133e-08,14.0555091744,20.5881874684
68,68,52.1411451604,31.2805879089,4.20804985916,0.0169636374237,0.00994614017311,0.0129893308396,57.9645289885,0.00250552278773,7.99205421161,0.182904136971,0.103293259646,0.266801457547,0.165753251287,4.13983908557,220.267095758,0.000279393957168,0.859688867073,0.204296264504,105.342633564,33.0921152785,0.314137915095,False,True,False,32,7.22102948711e-09,12.2487399239,13.7176371523
69,69,52.3447335622,31.5037369902,16733.6274308,0.24500030457,0.0958980378894,0.153280946274,2.21699309494,0.180934538457,7.50463611669,0.137472780174,0.201319093163,0.174027153416,0.130744253337,0.383172961496,113.760442605,0.00360106692424,4.31618781436,0.000257934977471,29004.5243001,14.0793357534,0.000485418605997,False,False,True,69,3.8770091649e-11,3.69668403872,15.5192681867
70,70,52.3959583312,31.1582157274,0.51694281593,0.0176612178517,0.00881882617806,0.012480032465,88.3706196618,0.00161069322068,7.71302269956,0.0,0.204352624978,0.0,0.0,16.767117104,103.875114826,0.00104459951306,0.0,0.0,12.4297997669,0.0,0.0,False,False,True,70,4.21797506395e-22,0.0,16.2812060208
71,71,52.2216042839,31.1680310666,4.45244154561,0.0177158417956,0.0127349422971,0.0150203269942,92.6007973201,0.00304242052796,7.80777403128,0.490206693235,0.166877305699,0.495772803757,0.489318693048,4.17942181294,323.576906607,0.000377168114913,3.43259775897,0.770947293481,106.728083057,114.265080923,1.07061869425,False,True,False,64,3.50342173779e-10,1.78170066308,14.9417171371
72,72,52.2350559878,31.1873824179,0.204082206576,0.0133885290969,0.00428125414462,0.00757097719496,158.208096917,0.000715863653637,7.80228588124,0.24010312615,0.186038684938,0.24010312615,0.24010312615,617.201220366,58.6704621643,0.0141511144515,0.405812757544,1.98847691993,6.47313330093,26.8005534223,4.14027522319,True,False,False,72,4.74852635485e-22,0.0,15.4322626828
73,73,52.292602189,31.2467329891,227.944078852,0.0539398681631,0.0107341363043,0.0240623751342,148.899211479,0.00751656836319,7.85417612219,0.377104496445,0.1498895823,0.425987655525,0.368762455346,4.473338544,57.3166954057,0.001036021444,4.05985618881,0.0178107552048,1794.5712699,84.3610858479,0.0470090473769,False,False,True,25,1.40635375223e-09,12.7449952625,13.4239193488
74,74,52.4117740914,31.6632934147,39.4879074072,0.0557850425612,0.0195415333624,0.0330170451484,41.962296936,0.0114538184582,7.63177118864,0.242308628504,0.181689908547,0.254696253307,0.240286658704,17.4906585658,259.785338059,0.00762680355896,1.99141349058,0.0504309704244,300.599758187,30.157354809,0.100323948998,False,False,True,50,1.34341269774e-10,1.99877417517,15.7127421455
75,75,52.4007145173,31.1590303558,0.104796143773,0.00812217852735,0.00492320745406,0.00632354092808,136.903491231,0.000715863653637,7.78125298584,0.0,0.156101933097,0.0,0.0,478.470139869,59.4833982422,0.00765306670408,0.0,0.0,5.47917342576,0.0,0.0,True,False,False,70,9.24737973735e-22,0.0,16.1790867337
76,76,52.3813168803,31.1666843372,0.371410023321,0.0118459738834,0.00806167196329,0.00977232600428,77.4806699562,0.00125276139387,7.64231869978,0.106878701419,0.197138554475,0.106878701419,0.106878701419,146.894737871,217.848445301,0.00561128236132,0.103790693094,0.279450436384,13.3145080665,5.31043955395,0.39884609536,True,False,False,76,4.56613158599e-22,0.0,15.9735020209
77,77,52.2244510889,31.1717517627,11.5880903913,0.0305720943199,0.0159911557671,0.0221107015356,40.1249123715,0.00501104557546,7.79138091405,0.47590788408,0.164185450424,0.481101265902,0.475079559395,3.37256430889,303.552698465,0.000659515907926,4.75832005306,0.410621585818,160.964075441,107.602195376,0.668485779085,False,False,True,64,2.85848436778e-10,1.61354609096,15.0339896496
78,78,52.376765045,31.187007244,1.44577583126,0.0187923112092,0.00850811046797,0.0126446454959,152.817989593,0.00232655687432,7.73502491422,0.27573412848,0.137398059951,0.27573412848,0.27573412848,93.1923541576,49.04326534,0.00596010059773,0.893852447076,0.618251064756,32.6710461036,35.3450971546,1.08184773278,False,True,False,78,2.17844397137e-22,0.0,15.7956842201
79,79,52.3305822433,31.1993051124,5.98411358582,0.0149933034133,0.00790395452368,0.0108860639507,164.574065662,0.00214759096091,7.90059671331,0.301948334415,0.0924373799063,0.345501155781,0.294454719492,6.1297455308,57.0797870042,0.000290565601716,1.20822555977,0.201905519079,169.490271214,55.4941421088,0.327417861281,False,True,False,25,4.65105406988e-09,9.15455459961,13.0104782833
80,80,52.300011022,31.2353770603,15.6699331636,0.0276333334931,0.00776448463042,0.014647818718,151.423291664,0.00214759096091,7.88265202381,0.294210817642,0.102798749142,0.354131118691,0.283553787075,2.84752815048,5.27627690563,0.00024438465362,1.70796618364,0.108996392379,240.810900505,58.3010418318,0.242103001606,False,True,False,25,4.85111476761e-09,12.6122663108,14.3078110654
81,81,52.2868925217,31.2553647873,22.4444648393,0.0186550582275,0.00675549595535,0.011226048744,139.797010582,0.00214759096091,7.82892176127,0.424560567165,0.12193018817,0.46883988021,0.417111304809,3.27235977678,355.683918669,0.000164958570451,2.29432081276,0.102222121542,510.922374279,102.187370867,0.200005668203,False,True,False,25,5.12405860121e-09,12.8428695763,12.678591644
82,82,52.3447386868,31.4902896105,9539.98662552,0.195884100823,0.0960265159034,0.137149800302,5.10366583741,0.132076844096,7.52610819826,0.134242136362,0.176444562843,0.17588647424,0.126388302631,1.01335871903,74.8206873077,0.00762453845301,3.94491994764,0.000413514201066,20681.9200269,14.3817925325,0.000695379950885,False,False,True,82,6.05208215494e-11,4.19288380216,15.5284265104
83,83,52.3446645726,31.4720372766,5043.26861639,0.137509118497,0.0939284947684,0.113648689026,23.0024190779,0.0946729681935,7.52301440849,0.135240513777,0.176426711267,0.179737659068,0.126762071336,0.951920707043,48.2176987773,0.00491801247631,3.41366359853,0.000676875228783,15574.8143375,15.0184908765,0.000964280571896,False,False,True,83,8.51603868765e-11,4.55017019278,15.8069010805
84,84,52.4177125537,31.6691350703,9.549289148,0.0271494381634,0.0175372040864,0.0218202941754,25.3513978521,0.00554794331569,7.66022364732,0.205549395651,0.16490217767,0.222877836304,0.202666989593,3.53243478681,319.014232017,0.000672752541299,1.00779568806,0.105536199861,149.366248425,23.0930820629,0.154607097027,False,False,True,50,4.92099425371e-10,2.41019168156,15.8461057674
85,85,52.1952691674,31.146798125,0.261995017658,0.00865655425059,0.00544375191571,0.00686470201721,6.92618435866,0.000715863653637,6.98411066709,0.620345576654,0.425334389126,0.620345576654,0.620345576654,43.2947733223,94.6364545144,0.000816091476093,2.45621963297,9.37506237686,12.8525781519,178.902130552,13.9195520492,True,False,False,85,3.69888612823e-22,0.0,14.6153493811
86,86,52.3913464131,31.1580563178,0.099539632454,0.00927945037879,0.00608348997275,0.00751341755342,176.421768637,0.000715863653637,7.70814174909,0.0,0.145617104184,0.0,0.0,150.204452071,244.07138635,0.00339170324571,0.0,0.0,4.55529025884,0.0,0.0,True,False,False,70,9.7357174483e-22,0.0,16.3763257041
87,87,52.230469134,31.1789436341,0.631290015765,0.0122611526341,0.00819533796634,0.0100241852384,125.252617962,0.00125276139387,7.78388648934,0.421362484283,0.139140489061,0.421362484283,0.421362484283,4.06161727622,292.791610044,0.000163251490803,1.6547749724,2.62125953378,21.8645175006,82.5391257768,3.7750261708,True,False,False,64,2.68641511269e-22,0.0,15.2963227676
88,88,52.1300411591,31.2454066871,58.4243293959,0.0366774006141,0.0178412021915,0.0255806356492,16.6002629687,0.00984312523751,7.58810173319,0.170150159773,0.121551827842,0.218190717248,0.161227233351,2.52822750766,310.603772221,0.000661757401698,1.13230128565,0.019380646682,676.452744637,22.1320005723,0.032717733423,False,False,True,32,1.54979383233e-09,6.05670160044,13.9164870891
89,89,52.13097874,31.2472117181,81.7998338781,0.0454889188137,0.0174877920506,0.0282046228981,20.6444078909,0.0116327843716,7.63974759105,0.168429644189,0.199980597239,0.220522491339,0.158610299648,3.70824794191,353.235841556,0.00117996561178,1.27527605869,0.0155902035277,763.640728164,22.6075715194,0.0296049839743,False,False,True,32,1.36561895526e-09,6.5779305957,13.9345285536
90,90,52.2306700466,31.3239246006,27.8416488193,0.0201586680754,0.012232953429,0.0157035043145,32.1715873774,0.00429518192182,7.80361616203,0.200738710473,0.102034799608,0.298843956917,0.180355316582,1.54945112578,84.1958501254,0.000152837888646,1.3039581799,0.0468348045175,586.509962111,41.5180635411,0.0707883347654,False,True,False,33,2.49135595261e-09,15.9116283936,14.6339643885
91,91,52.2491937202,31.3593582524,4.18141572285,0.0100451914631,0.00668683702399,0.00819576464942,0.743725487305,0.00107379548046,7.7893841522,0.312131974048,0.112625848375,0.376397581958,0.300687987252,4.27919573068,247.861221445,0.000114974386331,1.07959597516,0.258189103098,176.769529109,65.8630415431,0.372592730632,True,False,False,33,4.95446498186e-09,14.3653509258,15.1660715299
92,92,52.422050805,31.5286217359,10.48085452,0.0253100529699,0.0150713393754,0.0195309087837,51.5609073167,0.0057269092291,7.90505569383,0.0992998896287,0.051343014873,0.120728283473,0.0954630771425,1.3397342675,78.9030747944,0.00020442008314,0.264678480031,0.0252535210297,175.851434213,6.7758874654,0.0385318862808,True,False,False,83,2.62711655506e-10,1.53067484372,15.0070373903
93,93,52.4144912134,31.6651260064,1.11858689234,0.020236591546,0.00787189544876,0.0126214235683,138.721870569,0.0019686250475,7.7533256551,0.161518543745,0.104295774589,0.182469279118,0.157943077417,107.983583897,88.1464844427,0.00688072834456,0.390720306385,0.349298127004,23.4733263015,15.4784563038,0.659406174692,False,True,False,50,2.76194196036e-09,2.33968490011,15.8840196768
94,94,52.4339404319,31.6654930451,0.253885101329,0.00811747933417,0.00756066974862,0.00783412920731,9.30774024008,0.000894829567047,7.67856355761,0.229060148823,0.144592982397,0.229060148823,0.229060148823,11.6556886194,137.78059393,0.000286140537212,0.382179982065,1.50532654364,13.2818417178,24.3919886915,1.83649144522,True,False,False,50,4.77130073508e-22,0.0,15.3603094272
95,95,52.3456449325,31.1758371101,1.61173910026,0.0189095041348,0.00653360201763,0.011115177658,176.217970665,0.00178965913409,7.7451678799,0.154466145866,0.0854261641992,0.174997768818,0.150955881524,3.56452629109,205.153247073,0.000176154860489,0.316489685134,0.196365333001,36.1956914489,14.2368253065,0.393329281376,False,True,False,95,1.38632534179e-09,2.19606993626,14.2508046049
96,96,52.3318085121,31.3931608105,49.1921780017,0.0258111185893,0.0178194804081,0.0214462286198,19.1453933106,0.00805346610342,7.50512658671,0.194379862833,0.163342800638,0.239738181863,0.186179145816,59.7849448631,301.06917607,0.0109990122824,1.1460497603,0.0232973982218,809.34092484,26.7191444384,0.0330134602345,False,True,False,96,4.05068028658e-10,6.39263372406,21.1600863001
97,97,52.3411022824,31.4686460112,2815.58793026,0.119191407064,0.0798070831054,0.0975311156964,2.90265707487,0.0669332516151,7.50394917932,0.13586806409,0.147385457655,0.188943431974,0.12541052175,0.850539614541,45.9674035735,0.00323624149401,3.23731470624,0.00114978284693,10031.5126262,16.5963174066,0.00165441823432,False,False,True,83,1.43328953738e-10,5.59679547849,15.8482122816
98,98,52.4020917157,31.5015527746,1.70952263248,0.0192701382423,0.00735619111017,0.0119060833035,58.7675718282,0.00214759096091,7.86183102199,0.127090906044,0.0460689217748,0.150706220743,0.122932276336,0.351551514767,209.024120376,1.99336486265e-05,0.251425547084,0.147073541062,37.673181728,10.5587009882,0.28027101784,True,False,False,83,5.29407662349e-10,2.12978870239,14.889093084
99,99,52.2185108366,31.3037690358,16.3925590936,0.0172576138875,0.0117350370325,0.0142309078439,31.5104163189,0.0037582841816,7.64136178334,0.207245328225,0.112566301972,0.296016446615,0.189393639714,0.472319556441,322.929414239,3.8261424213e-05,1.15942434957,0.0707286972676,403.374356718,40.7361344156,0.10098840875,False,True,False,33,2.73129053624e-09,14.5037621244,14.5085361034
100,100,52.3402470927,31.4678229451,2148.74310744,0.114726364836,0.0741559426046,0.0922368783406,178.032520251,0.0570901263776,7.49750524033,0.134403695965,0.131994460199,0.192502301292,0.12269530405,0.552976724706,27.8073271243,0.00188181114265,3.17800500093,0.00147900648985,7953.59622425,17.227409785,0.00216598998733,False,False,True,83,1.81991354527e-10,6.16600151604,15.9451325537
101,101,52.3997508684,31.6488591101,0.552961221116,0.0112171040862,0.00939848480519,0.0102676084028,34.7091333799,0.00143172730727,7.59645269128,0.225864002805,0.122985388543,0.239972017687,0.223546261115,5.49374396412,131.055061182,0.000231668507101,0.549754295558,0.99420045125,20.9341919358,26.7712924955,1.27883094688,True,False,False,50,3.56453532537e-10,2.13360493986,15.6285553251
102,102,52.4002801499,31.6536788944,3.32107279766,0.0282597699698,0.0115307226847,0.0180514700414,179.681775874,0.00340035235478,7.58432921168,0.258945793184,0.123011942496,0.275097278555,0.256292472839,2.37213327191,127.505737467,0.000309189136395,1.27017421358,0.382459009774,49.9059180314,35.182015943,0.70496681217,False,False,True,50,1.82367552976e-10,2.80029500432,15.5217754509
103,103,52.1322629909,31.19404667,982.353598797,0.107303330592,0.0266032131738,0.0534285820326,21.0224498759,0.0422359555646,7.25114959081,0.142061720988,0.153107224082,0.193936806952,0.131981111286,1.77220133326,48.6901666193,0.00202357985378,1.86841032619,0.00190197331031,3887.73732578,17.4851199032,0.00449750547375,False,False,True,103,3.24008388226e-10,5.65862919713,14.8460575037
104,104,52.1292971532,31.2396308742,4.67724014406,0.0170400541174,0.0132398860868,0.0150202654912,66.2771276024,0.00268448870114,7.55484767647,0.168287349673,0.0968499435893,0.232941564715,0.15559290712,5.15447374753,320.000356807,0.000465156979345,0.757791473662,0.162016798437,116.563069347,25.2256351296,0.216411898476,False,True,False,32,7.46844684725e-09,8.42178399126,13.8300425562
105,105,52.3300182792,31.4607719669,490.523864965,0.104696495254,0.0274980592612,0.0536558517865,165.300978943,0.0250552278773,7.49983881925,0.124726896642,0.121161021278,0.201852361699,0.107539544629,1.09025256953,294.945819373,0.00125551324195,2.0326513483,0.00414383783029,1989.62062229,18.9415625754,0.00952018810182,False,False,True,83,4.70041457119e-10,8.17713986605,16.2235272623
106,106,52.3666966665,31.4747992252,65.9646444302,0.0437659976225,0.0149874664732,0.0256113533816,42.3968194519,0.0107379548046,7.52674503037,0.143738938308,0.108014055686,0.200488013607,0.13253225497,1.46831668418,353.329314629,0.000385251893527,0.957166484012,0.0145102955118,640.05407858,18.6863706449,0.0291949872211,False,True,False,83,1.4603236406e-09,6.34188981914,14.9385062586
107,107,52.3298786435,31.4589595421,338.424143199,0.0970847397743,0.0231236816138,0.047380973102,160.609642349,0.0202231482153,7.50025379683,0.125679912118,0.120337481195,0.210513207814,0.106184613302,0.911291075605,325.399935952,0.000818323570289,1.95227414503,0.00576872006405,1480.3098985,20.6018789528,0.0139172743313,False,False,True,83,6.31876750391e-10,9.25913023618,16.4171304946
108,108,52.3300091555,31.4639991846,728.924276454,0.120308768512,0.0295503497133,0.0596252143233,169.019587814,0.03149800076,7.49515014526,0.124476132111,0.119941415743,0.194692814013,0.109280976601,1.26838174496,277.826251764,0.00180372315478,2.1013961211,0.0028828730075,2572.92667197,17.621707066,0.00684889595103,False,False,True,83,3.45131725448e-10,7.27571978767,16.0480557752
109,109,52.3246153307,31.4701305365,109.277093745,0.0539535503321,0.0124005918033,0.0258661159436,172.802811553,0.010916920718,7.55599256922,0.129123146601,0.0861488949223,0.217569718056,0.108686713803,1.85569000101,56.3382513518,0.000496624177588,1.13842977621,0.0104178262543,860.104825527,22.0061987407,0.0255854845684,False,True,False,83,1.33396169048e-09,9.9549925199,15.1034225276
110,110,52.3424873936,31.5560305872,221.09548497,0.0439192688378,0.0220398630984,0.0311122913423,78.0344318005,0.0189703868214,7.5199410624,0.125082359248,0.113006284514,0.179280403265,0.11415394657,1.24825431971,293.878836182,0.000483311426561,0.929770507975,0.00420528943908,2137.79988032,14.9421734604,0.00698950991529,False,True,False,110,6.15699090254e-10,5.35537839998,13.9790214591
111,111,52.1310143167,31.2532524211,2.23162905795,0.0126406519812,0.00866279258754,0.0104643846587,59.9684718285,0.00178965913409,7.60261748655,0.170566501106,0.0700386429169,0.23602263144,0.15771762155,0.413976807929,11.015032297,1.81327383009e-05,0.541999792292,0.242871811675,74.9712598645,25.8973561261,0.345430451255,False,True,False,32,1.19806482305e-08,8.64014687947,13.5347382398
112,112,52.2881156724,31.3616811152,0.389342677553,0.0101128827489,0.0056788076039,0.00757820001399,0.339826790802,0.000715863653637,7.49223063039,0.226961361685,0.10977863059,0.267897077967,0.219774461059,5.39850774135,166.838140795,0.000124012609738,0.505685086158,1.29881750785,16.349305734,33.3644589233,2.04072634436,True,False,False,112,5.39057330415e-09,6.57655425627,34.2267932481
113,113,52.3984078415,31.661236169,0.355375287095,0.00952391340512,0.00620912269005,0.00768993802457,104.562930244,0.00107379548046,7.56972399144,0.221585060144,0.074955282798,0.221585060144,0.221585060144,1.0273562855,42.2247296431,2.43011459124e-05,0.351060461803,0.987858398013,15.8457960386,22.82596171,1.44050583855,True,False,False,50,4.09042118996e-22,0.0,15.3747757751
114,114,52.4200324588,31.6750039407,1.07640130219,0.0106410997691,0.0099120473746,0.0102701063787,85.6299130311,0.00178965913409,7.51152245608,0.230903005561,0.111810393873,0.237893576084,0.229775527432,155.942663362,153.068289331,0.00657922627116,0.540403931951,0.502046895383,42.9566074768,26.3095586367,0.612468259997,False,True,False,50,8.31570818555e-10,1.06392763501,15.8807259505
115,115,52.1582185754,31.0927089308,1892.4857393,0.0864491311323,0.033835281046,0.0540835524725,52.1984590181,0.049394592101,6.97722572724,0.15018459857,0.291628888915,0.212890933924,0.137648067939,3.49298377974,96.1252476914,0.00408683384354,2.27907004691,0.00120427330023,9296.38837356,21.0698996526,0.0022664607809,False,False,True,63,3.27074898635e-10,7.39134434904,13.807404768
116,116,52.2543043489,31.1742445168,14.2687245808,0.0222449274305,0.0146652333012,0.0180617565739,58.5076256492,0.00501104557546,7.35876369213,0.237830329393,0.107161677748,0.25271488049,0.235384843495,1.86270723724,270.219603686,0.000243066195207,1.07250603203,0.0751648142028,272.393310489,29.6899702872,0.108996693912,False,True,False,116,3.03567761323e-10,2.3704446148,14.6306686031
117,117,52.3313467656,31.5025583885,1.82825136495,0.0128202433022,0.00953170051644,0.0110543529754,7.22359269225,0.00178965913409,7.53431258245,0.11552969575,0.0471392636639,0.139305675937,0.111296046827,1.98040947789,125.519534366,9.68014010753e-05,0.199456907058,0.109097091834,60.5594489922,9.02164547765,0.148971723286,True,False,False,83,2.25470075884e-09,1.96703990755,14.3496210837
118,118,52.1371346084,31.0136660478,2.18797416354,0.0150874106969,0.0108167709056,0.0127748606673,172.560852458,0.00214759096091,7.07651543477,0.331500217615,0.202127733347,0.331500217615,0.331500217615,4.14744985949,334.344122508,0.000270740657834,1.30527474842,0.596567715548,61.5842636252,51.0876314984,0.829556586229,False,True,False,118,1.32874933255e-22,0.0,15.2099338184
119,119,52.1392439047,31.2151651825,24.1670314581,0.0401704665567,0.0107948793524,0.0208239126969,33.848129759,0.0057269092291,7.3465450024,0.163784100609,0.0978045571443,0.242066956423,0.147613461794,1.55646744049,19.2766958208,0.000269975715108,1.13451823944,0.0469448736973,255.48105891,27.2407557588,0.106625343871,False,True,False,103,3.63712429869e-09,10.3145046042,14.7345670734
120,120,52.2341791986,31.2338603328,31.7380687108,0.0201433854633,0.0137031429596,0.0166140810969,149.707438074,0.00465311374864,7.21986115446,0.2010876801,0.127975598667,0.288259644249,0.183508520738,4.12871003791,313.611827184,0.000455855318925,1.28357765236,0.0404428405538,669.09888867,38.6292099114,0.0577331849828,False,True,False,28,3.25432693778e-09,13.8487023666,18.7917321384
121,121,52.3424748715,31.6006758122,131.995171003,0.0401769866828,0.0207262141409,0.0288568333246,40.5876675147,0.0170017617739,7.30592505404,0.116515604697,0.102693263302,0.156900867979,0.108746545829,1.17119972533,129.408963768,0.000390111088804,0.660507102238,0.00500402474743,1395.15659985,11.4445527478,0.00820305960569,False,True,False,121,4.58074579639e-10,3.58478098048,14.1093050371
122,122,52.3446337146,31.4323326944,18.97427688,0.0251335014265,0.0143756919835,0.0190081949425,74.4788659032,0.00519001148887,7.3570425294,0.110705341157,0.0585809598563,0.212745904802,0.0838128885242,1.37221747705,307.883156304,0.000198319168248,0.799910548463,0.0421576302234,320.593353179,21.041202252,0.0656320601889,False,True,False,83,2.62687341687e-09,10.7151118622,18.5598690585
123,123,52.3265908129,31.520663983,4.05938654482,0.0196531487188,0.0101934122899,0.0141538916092,4.76285787093,0.00286345461455,7.44908714975,0.105681155378,0.0361806679241,0.127443461026,0.101805802262,0.464339452053,50.061196746,3.72089407418e-05,0.21374162581,0.052653676473,87.7143285699,7.55063101058,0.0860820704403,True,False,False,83,1.42011955595e-09,1.64705488759,14.3088455542
124,124,52.1720527676,31.10155587,118.716972032,0.039707049465,0.0210052769496,0.0288800548972,71.6688925693,0.0102010570643,7.16900749861,0.144620179456,0.142197576109,0.227636841987,0.126558342306,3.17083833165,85.6431489802,0.0010578646866,1.39142962917,0.0117205619833,1269.66009524,24.0898023587,0.0189734263911,False,False,True,63,2.06993743256e-09,10.0328241401,13.2548219108
125,125,52.181101008,31.102597365,16.6598704485,0.0182609775728,0.0117792001888,0.0146662780034,119.512896755,0.0037582841816,7.29522440676,0.133125220474,0.065590160718,0.222923122478,0.112494159025,1.86634692704,120.006274855,0.00016058027346,0.677654422005,0.0406758518381,387.4269903,23.1024675057,0.059630506093,False,True,False,63,6.16653687117e-09,10.3798288124,13.2861874415
126,126,52.1282533981,31.1778241545,54.1821745468,0.0444239359259,0.0158805438325,0.0265608031069,30.1229705906,0.00912726158387,7.18648835894,0.114300929687,0.085716970227,0.192850953164,0.0961290006072,2.32704944581,317.383822054,0.000656671257513,0.918465632704,0.0169514354192,517.942648152,17.2898693802,0.0333818221803,False,True,False,103,2.39821831059e-09,7.83275483028,13.9134602087
127,127,52.2551171807,31.2038731298,72.7871232237,0.0310476053646,0.0160694684705,0.0223364839555,117.911371863,0.00823243201683,7.15261138413,0.191896114948,0.117312921062,0.273005393088,0.175635152677,1.10855952774,153.698699741,0.000221232349566,1.54787323994,0.0212657565155,995.562939687,34.6489904818,0.0348034153347,False,True,False,28,2.06404235326e-09,12.2418350447,14.4594623097
128,128,52.2770858337,31.2466665343,7.713781528,0.00972251218571,0.00907285640293,0.00939206883156,141.795026788,0.00143172730727,7.11591866281,0.348683646863,0.128878733508,0.399558839441,0.339921976515,10.7316596921,48.6207140838,0.000378659988385,1.39412232313,0.180731372553,336.923353206,74.2180635667,0.220281743193,True,False,False,25,6.93412995341e-09,12.3584345704,13.1365880508
129,129,52.2073270427,31.1402117047,0.913689761367,0.0104609730898,0.00874019113625,0.00956195086143,160.991878327,0.00125276139387,6.48285685878,0.263824576572,0.281608656941,0.275883020203,0.261862429349,20.9557623313,106.886512512,0.000766401719902,0.676666349446,0.740586551428,37.0910347615,35.3832789591,0.953957720149,True,False,False,129,1.27881039929e-10,2.11283129364,14.3449759481
130,130,52.1629978279,31.0995302557,12.5061978891,0.0191334834929,0.0103829786312,0.0140947703155,24.9997846247,0.00322138644137,7.04540369857,0.150571581623,0.055831612807,0.234649652628,0.13243276746,3.03224591,95.2025091077,0.000240957482184,0.721565836808,0.0576966591451,277.570639707,25.5969349146,0.0922177321841,False,True,False,63,6.65648423946e-09,10.5149688283,13.1617332618
131,131,52.1430609326,31.1158228405,7.11577109705,0.0172809491598,0.012309359511,0.0145848351344,13.0716102752,0.003937250095,6.8271448576,0.120730310639,0.0806575285531,0.148622661558,0.115693866162,0.940618758743,286.709861452,8.00343966824e-05,0.299536479909,0.0420947323661,174.862487665,10.2687646843,0.0587248003926,False,True,False,63,1.68131687788e-09,2.43905685911,14.5460402806
132,132,52.115870443,30.9735411663,19.6937724145,0.0384422797067,0.0175968837501,0.0260089278343,144.901120457,0.00751656836319,6.02657781755,0.251686721909,0.204137173102,0.252822664829,0.251506212324,45.4334540043,293.827659231,0.0122936443562,1.5457262683,0.078488074086,217.55148718,29.7153015717,0.136589742304,False,False,True,132,1.95226462274e-11,0.186054762786,14.8641754342
133,133,52.1378914287,31.0769412776,17.0197340432,0.0201908645736,0.0180782331048,0.0191053698302,67.3964710249,0.00465311374864,6.68192595605,0.14161887868,0.0534204953795,0.22865830499,0.122261578383,1.24489696318,103.235655494,0.000181762503862,0.928768627473,0.0545701022773,357.964640527,24.3064812596,0.067901905685,False,True,False,63,5.70236754279e-09,10.4630428445,13.4883351418
134,134,52.1256612168,30.9630719711,0.805054712172,0.0133603559658,0.0105419381666,0.0118677734422,10.1425579882,0.00178965913409,6.09796910693,0.173704192361,0.199832715256,0.173704192361,0.173704192361,173.883387214,310.65826264,0.00979617594796,0.332941533968,0.413563859616,25.588783683,14.0271271435,0.54817482993,False,True,False,132,3.00939092036e-22,0.0,15.2855734281
135,135,52.1088123196,30.9386024837,9.54713463993,0.0300178306904,0.0151875896511,0.0213517796622,135.25627383,0.00590587514251,5.83354343883,0.210944089238,0.220072771283,0.221057075655,0.209296399289,82.9835940753,25.2630261821,0.0151328382509,0.97011015036,0.101612702339,135.062884184,22.7173136316,0.168198049145,False,False,True,135,4.55331202387e-10,1.41833680859,15.2561872468
136,136,52.1125834113,30.9769998468,8.45282279108,0.0210388799833,0.017635054709,0.0192619261633,170.631439717,0.00465311374864,5.98541321225,0.219839828929,0.131779075169,0.221935390142,0.219505861299,0.720880092245,53.1198600555,0.000106984891626,0.882126693708,0.104358829649,170.616655357,22.898195285,0.134208440771,False,True,False,132,4.54847523996e-11,0.300550001423,14.6835358659
137,137,52.1037306606,30.9423962031,0.649518029905,0.0128327032711,0.00907954793434,0.010794218104,81.7483768452,0.00161069322068,5.94217715815,0.234530231077,0.106017080793,0.255950875036,0.230952893638,1.97631023648,272.923790564,9.2108029094e-05,0.657480012697,1.01225829373,21.493905486,30.4551939919,1.41692229975,False,True,False,135,6.41786088118e-09,3.41090667722,15.3916784008
138,138,52.1142923654,30.9335255856,1.63893256991,0.0133936178739,0.0113719240451,0.0123414425879,40.8438067883,0.00232655687432,5.66630497425,0.158789910283,0.1082151029,0.170383819142,0.156873715947,127.895985153,323.955405605,0.00779199665306,0.333120034805,0.203254264954,51.964345031,13.4959925646,0.259716398937,False,True,False,135,1.08968448415e-10,1.23899650681,15.0907705761
